eigenvalue	percentage of variance	cumulative percentage of variance
8.536824e-03	5.464505e-02	7.046375e+01
8.532768e-03	5.461909e-02	7.051837e+01
8.518367e-03	5.452691e-02	7.057289e+01
8.503583e-03	5.443228e-02	7.062733e+01
8.486694e-03	5.432417e-02	7.068165e+01
8.484895e-03	5.431265e-02	7.073596e+01
8.460139e-03	5.415419e-02	7.079012e+01
8.447900e-03	5.407584e-02	7.084419e+01
8.417190e-03	5.387927e-02	7.089807e+01
8.414274e-03	5.386060e-02	7.095193e+01
8.409959e-03	5.383298e-02	7.100577e+01
8.402662e-03	5.378627e-02	7.105955e+01
8.384320e-03	5.366886e-02	7.111322e+01
8.379226e-03	5.363626e-02	7.116686e+01
8.358043e-03	5.350066e-02	7.122036e+01
8.341059e-03	5.339194e-02	7.127375e+01
8.319893e-03	5.325646e-02	7.132701e+01
8.308725e-03	5.318497e-02	7.138019e+01
8.302257e-03	5.314357e-02	7.143333e+01
8.292577e-03	5.308160e-02	7.148642e+01
8.283298e-03	5.302221e-02	7.153944e+01
8.272081e-03	5.295041e-02	7.159239e+01
8.244549e-03	5.277418e-02	7.164516e+01
8.238871e-03	5.273783e-02	7.169790e+01
8.210658e-03	5.255723e-02	7.175046e+01
8.200406e-03	5.249161e-02	7.180295e+01
8.195136e-03	5.245788e-02	7.185541e+01
8.183050e-03	5.238051e-02	7.190779e+01
8.149993e-03	5.216891e-02	7.195996e+01
8.143115e-03	5.212488e-02	7.201208e+01
8.133501e-03	5.206335e-02	7.206415e+01
8.117510e-03	5.196098e-02	7.211611e+01
8.112532e-03	5.192912e-02	7.216804e+01
8.092566e-03	5.180132e-02	7.221984e+01
8.084372e-03	5.174887e-02	7.227159e+01
8.075689e-03	5.169328e-02	7.232328e+01
8.075195e-03	5.169012e-02	7.237497e+01
8.043431e-03	5.148680e-02	7.242646e+01
8.030989e-03	5.140715e-02	7.247786e+01
8.024746e-03	5.136720e-02	7.252923e+01
7.994086e-03	5.117094e-02	7.258040e+01
7.982084e-03	5.109411e-02	7.263149e+01
7.977124e-03	5.106236e-02	7.268256e+01
7.962431e-03	5.096831e-02	7.273353e+01
7.948622e-03	5.087991e-02	7.278441e+01
7.942304e-03	5.083947e-02	7.283524e+01
7.926210e-03	5.073645e-02	7.288598e+01
7.906942e-03	5.061312e-02	7.293659e+01
7.897804e-03	5.055462e-02	7.298715e+01
7.888386e-03	5.049434e-02	7.303764e+01
7.879230e-03	5.043573e-02	7.308808e+01
7.868203e-03	5.036514e-02	7.313844e+01
7.845314e-03	5.021863e-02	7.318866e+01
7.830274e-03	5.012236e-02	7.323879e+01
7.812768e-03	5.001030e-02	7.328880e+01
7.801978e-03	4.994123e-02	7.333874e+01
7.791584e-03	4.987470e-02	7.338861e+01
7.775907e-03	4.977435e-02	7.343839e+01
7.767552e-03	4.972087e-02	7.348811e+01
7.758350e-03	4.966197e-02	7.353777e+01
7.741201e-03	4.955219e-02	7.358732e+01
7.718094e-03	4.940428e-02	7.363673e+01
7.711137e-03	4.935975e-02	7.368608e+01
7.692467e-03	4.924024e-02	7.373533e+01
7.683419e-03	4.918233e-02	7.378451e+01
7.673348e-03	4.911786e-02	7.383363e+01
7.669224e-03	4.909146e-02	7.388272e+01
7.656646e-03	4.901095e-02	7.393173e+01
7.656503e-03	4.901003e-02	7.398074e+01
7.631030e-03	4.884698e-02	7.402958e+01
7.621963e-03	4.878894e-02	7.407837e+01
7.617045e-03	4.875746e-02	7.412713e+01
7.613336e-03	4.873371e-02	7.417586e+01
7.592626e-03	4.860115e-02	7.422447e+01
7.585058e-03	4.855270e-02	7.427302e+01
7.572773e-03	4.847407e-02	7.432149e+01
7.561453e-03	4.840161e-02	7.436989e+01
7.556735e-03	4.837141e-02	7.441827e+01
7.533673e-03	4.822378e-02	7.446649e+01
7.530600e-03	4.820412e-02	7.451469e+01
7.509325e-03	4.806793e-02	7.456276e+01
7.497223e-03	4.799046e-02	7.461075e+01
7.487746e-03	4.792980e-02	7.465868e+01
7.486002e-03	4.791864e-02	7.470660e+01
7.473736e-03	4.784012e-02	7.475444e+01
7.462862e-03	4.777052e-02	7.480221e+01
7.456097e-03	4.772721e-02	7.484994e+01
7.448691e-03	4.767981e-02	7.489762e+01
7.428962e-03	4.755352e-02	7.494517e+01
7.423979e-03	4.752162e-02	7.499269e+01
7.394704e-03	4.733423e-02	7.504003e+01
7.389883e-03	4.730337e-02	7.508733e+01
7.372506e-03	4.719214e-02	7.513452e+01
7.363212e-03	4.713265e-02	7.518166e+01
7.351703e-03	4.705898e-02	7.522871e+01
7.344369e-03	4.701203e-02	7.527573e+01
7.330384e-03	4.692252e-02	7.532265e+01
7.316492e-03	4.683359e-02	7.536948e+01
7.306096e-03	4.676704e-02	7.541625e+01
7.301403e-03	4.673700e-02	7.546299e+01
7.277787e-03	4.658583e-02	7.550957e+01
7.265446e-03	4.650684e-02	7.555608e+01
7.258643e-03	4.646329e-02	7.560254e+01
7.241691e-03	4.635478e-02	7.564890e+01
7.233203e-03	4.630045e-02	7.569520e+01
7.225293e-03	4.624982e-02	7.574145e+01
7.202800e-03	4.610584e-02	7.578755e+01
7.200903e-03	4.609369e-02	7.583365e+01
7.184606e-03	4.598937e-02	7.587964e+01
7.166049e-03	4.587059e-02	7.592551e+01
7.164265e-03	4.585917e-02	7.597137e+01
7.156949e-03	4.581234e-02	7.601718e+01
7.134344e-03	4.566764e-02	7.606285e+01
7.123964e-03	4.560120e-02	7.610845e+01
7.114593e-03	4.554121e-02	7.615399e+01
7.107307e-03	4.549458e-02	7.619948e+01
7.088476e-03	4.537404e-02	7.624486e+01
7.077165e-03	4.530163e-02	7.629016e+01
7.067944e-03	4.524261e-02	7.633540e+01
7.057260e-03	4.517422e-02	7.638058e+01
7.050510e-03	4.513101e-02	7.642571e+01
7.041686e-03	4.507453e-02	7.647078e+01
7.023976e-03	4.496116e-02	7.651574e+01
7.020559e-03	4.493929e-02	7.656068e+01
7.009396e-03	4.486783e-02	7.660555e+01
6.991572e-03	4.475375e-02	7.665030e+01
6.988394e-03	4.473340e-02	7.669504e+01
6.978204e-03	4.466818e-02	7.673971e+01
6.975651e-03	4.465183e-02	7.678436e+01
6.963186e-03	4.457204e-02	7.682893e+01
6.932418e-03	4.437509e-02	7.687330e+01
6.925306e-03	4.432957e-02	7.691763e+01
6.913056e-03	4.425116e-02	7.696188e+01
6.902194e-03	4.418163e-02	7.700607e+01
6.894452e-03	4.413207e-02	7.705020e+01
6.883106e-03	4.405944e-02	7.709426e+01
6.872478e-03	4.399141e-02	7.713825e+01
6.865209e-03	4.394488e-02	7.718219e+01
6.859227e-03	4.390659e-02	7.722610e+01
6.846019e-03	4.382205e-02	7.726992e+01
6.828250e-03	4.370830e-02	7.731363e+01
6.824379e-03	4.368353e-02	7.735731e+01
6.805584e-03	4.356321e-02	7.740088e+01
6.797291e-03	4.351013e-02	7.744439e+01
6.784732e-03	4.342974e-02	7.748782e+01
6.780762e-03	4.340433e-02	7.753122e+01
6.769128e-03	4.332986e-02	7.757455e+01
6.748203e-03	4.319591e-02	7.761775e+01
6.738053e-03	4.313095e-02	7.766088e+01
6.730374e-03	4.308179e-02	7.770396e+01
6.711040e-03	4.295803e-02	7.774692e+01
6.707309e-03	4.293415e-02	7.778985e+01
6.689082e-03	4.281748e-02	7.783267e+01
6.676781e-03	4.273874e-02	7.787541e+01
6.669966e-03	4.269511e-02	7.791810e+01
6.661212e-03	4.263907e-02	7.796074e+01
6.647782e-03	4.255311e-02	7.800330e+01
6.644584e-03	4.253264e-02	7.804583e+01
6.627165e-03	4.242114e-02	7.808825e+01
6.622928e-03	4.239402e-02	7.813064e+01
6.616118e-03	4.235043e-02	7.817299e+01
6.590250e-03	4.218484e-02	7.821518e+01
6.580347e-03	4.212145e-02	7.825730e+01
6.577302e-03	4.210196e-02	7.829940e+01
6.560343e-03	4.199340e-02	7.834140e+01
6.549436e-03	4.192359e-02	7.838332e+01
6.545893e-03	4.190091e-02	7.842522e+01
6.544186e-03	4.188998e-02	7.846711e+01
6.531342e-03	4.180777e-02	7.850892e+01
6.525770e-03	4.177210e-02	7.855069e+01
6.506814e-03	4.165076e-02	7.859234e+01
6.498957e-03	4.160047e-02	7.863394e+01
6.482384e-03	4.149438e-02	7.867544e+01
6.476431e-03	4.145628e-02	7.871689e+01
6.464334e-03	4.137884e-02	7.875827e+01
6.449951e-03	4.128677e-02	7.879956e+01
6.442776e-03	4.124085e-02	7.884080e+01
6.434402e-03	4.118724e-02	7.888199e+01
6.421826e-03	4.110674e-02	7.892309e+01
6.415877e-03	4.106867e-02	7.896416e+01
6.393897e-03	4.092797e-02	7.900509e+01
6.385049e-03	4.087133e-02	7.904596e+01
6.381631e-03	4.084945e-02	7.908681e+01
6.376765e-03	4.081831e-02	7.912763e+01
6.356850e-03	4.069083e-02	7.916832e+01
6.352063e-03	4.066018e-02	7.920898e+01
6.333951e-03	4.054425e-02	7.924952e+01
6.325864e-03	4.049248e-02	7.929002e+01
6.310596e-03	4.039475e-02	7.933041e+01
6.308145e-03	4.037906e-02	7.937079e+01
6.293791e-03	4.028718e-02	7.941108e+01
6.290596e-03	4.026672e-02	7.945134e+01
6.281500e-03	4.020850e-02	7.949155e+01
6.271588e-03	4.014505e-02	7.953170e+01
6.262662e-03	4.008792e-02	7.957179e+01
6.256455e-03	4.004819e-02	7.961183e+01
6.233460e-03	3.990099e-02	7.965173e+01
6.224847e-03	3.984586e-02	7.969158e+01
6.217277e-03	3.979741e-02	7.973138e+01
6.212700e-03	3.976811e-02	7.977115e+01
6.198697e-03	3.967847e-02	7.981082e+01
6.186565e-03	3.960081e-02	7.985043e+01
6.178433e-03	3.954876e-02	7.988997e+01
6.169353e-03	3.949064e-02	7.992946e+01
6.154137e-03	3.939324e-02	7.996886e+01
6.152492e-03	3.938271e-02	8.000824e+01
6.146940e-03	3.934717e-02	8.004759e+01
6.140119e-03	3.930351e-02	8.008689e+01
6.122083e-03	3.918806e-02	8.012608e+01
6.121824e-03	3.918640e-02	8.016527e+01
6.104269e-03	3.907403e-02	8.020434e+01
6.100526e-03	3.905007e-02	8.024339e+01
6.086936e-03	3.896308e-02	8.028235e+01
6.063127e-03	3.881067e-02	8.032116e+01
6.058825e-03	3.878314e-02	8.035995e+01
6.053002e-03	3.874586e-02	8.039869e+01
6.050331e-03	3.872876e-02	8.043742e+01
6.032322e-03	3.861349e-02	8.047604e+01
6.031852e-03	3.861048e-02	8.051465e+01
6.016079e-03	3.850952e-02	8.055316e+01
6.011874e-03	3.848260e-02	8.059164e+01
5.994102e-03	3.836884e-02	8.063001e+01
5.991092e-03	3.834957e-02	8.066836e+01
5.987332e-03	3.832551e-02	8.070668e+01
5.979606e-03	3.827605e-02	8.074496e+01
5.960242e-03	3.815210e-02	8.078311e+01
5.953470e-03	3.810875e-02	8.082122e+01
5.944084e-03	3.804867e-02	8.085927e+01
5.936996e-03	3.800330e-02	8.089727e+01
5.928619e-03	3.794968e-02	8.093522e+01
5.908173e-03	3.781880e-02	8.097304e+01
5.899533e-03	3.776349e-02	8.101080e+01
5.889577e-03	3.769976e-02	8.104850e+01
5.888969e-03	3.769587e-02	8.108620e+01
5.880400e-03	3.764102e-02	8.112384e+01
5.866297e-03	3.755074e-02	8.116139e+01
5.853263e-03	3.746731e-02	8.119886e+01
5.848171e-03	3.743472e-02	8.123629e+01
5.841353e-03	3.739108e-02	8.127368e+01
5.820494e-03	3.725756e-02	8.131094e+01
5.816870e-03	3.723436e-02	8.134817e+01
5.809714e-03	3.718855e-02	8.138536e+01
5.794829e-03	3.709327e-02	8.142246e+01
5.786135e-03	3.703762e-02	8.145949e+01
5.779091e-03	3.699253e-02	8.149649e+01
5.769558e-03	3.693151e-02	8.153342e+01
5.767175e-03	3.691626e-02	8.157033e+01
5.754912e-03	3.683776e-02	8.160717e+01
5.744468e-03	3.677091e-02	8.164394e+01
5.739248e-03	3.673749e-02	8.168068e+01
5.730690e-03	3.668271e-02	8.171736e+01
5.722631e-03	3.663113e-02	8.175399e+01
5.703123e-03	3.650626e-02	8.179050e+01
5.695871e-03	3.645984e-02	8.182696e+01
5.682505e-03	3.637427e-02	8.186334e+01
5.672900e-03	3.631279e-02	8.189965e+01
5.666550e-03	3.627214e-02	8.193592e+01
5.651670e-03	3.617690e-02	8.197210e+01
5.645809e-03	3.613938e-02	8.200824e+01
5.639756e-03	3.610064e-02	8.204434e+01
5.632351e-03	3.605324e-02	8.208039e+01
5.621956e-03	3.598670e-02	8.211638e+01
5.611436e-03	3.591936e-02	8.215230e+01
5.597799e-03	3.583206e-02	8.218813e+01
5.594288e-03	3.580959e-02	8.222394e+01
5.578921e-03	3.571122e-02	8.225965e+01
5.567926e-03	3.564085e-02	8.229529e+01
5.561239e-03	3.559804e-02	8.233089e+01
5.548687e-03	3.551769e-02	8.236641e+01
5.546703e-03	3.550499e-02	8.240191e+01
5.541837e-03	3.547384e-02	8.243738e+01
5.537530e-03	3.544627e-02	8.247283e+01
5.525552e-03	3.536961e-02	8.250820e+01
5.514314e-03	3.529767e-02	8.254350e+01
5.509969e-03	3.526986e-02	8.257877e+01
5.503150e-03	3.522621e-02	8.261399e+01
5.494429e-03	3.517039e-02	8.264916e+01
5.482687e-03	3.509522e-02	8.268426e+01
5.470035e-03	3.501423e-02	8.271927e+01
5.450531e-03	3.488939e-02	8.275416e+01
5.446889e-03	3.486607e-02	8.278903e+01
5.439209e-03	3.481691e-02	8.282385e+01
5.431083e-03	3.476490e-02	8.285861e+01
5.421391e-03	3.470286e-02	8.289331e+01
5.413736e-03	3.465386e-02	8.292797e+01
5.404018e-03	3.459166e-02	8.296256e+01
5.398230e-03	3.455460e-02	8.299711e+01
5.390664e-03	3.450617e-02	8.303162e+01
5.383838e-03	3.446248e-02	8.306608e+01
5.371378e-03	3.438272e-02	8.310047e+01
5.365678e-03	3.434624e-02	8.313481e+01
5.356009e-03	3.428434e-02	8.316910e+01
5.343116e-03	3.420181e-02	8.320330e+01
5.332700e-03	3.413514e-02	8.323743e+01
5.322600e-03	3.407049e-02	8.327150e+01
5.315849e-03	3.402727e-02	8.330553e+01
5.308964e-03	3.398320e-02	8.333951e+01
5.303493e-03	3.394818e-02	8.337346e+01
5.297447e-03	3.390948e-02	8.340737e+01
5.285516e-03	3.383311e-02	8.344120e+01
5.278670e-03	3.378929e-02	8.347499e+01
5.265984e-03	3.370808e-02	8.350870e+01
5.261442e-03	3.367901e-02	8.354238e+01
5.256843e-03	3.364957e-02	8.357603e+01
5.241136e-03	3.354903e-02	8.360958e+01
5.234653e-03	3.350753e-02	8.364309e+01
5.226399e-03	3.345469e-02	8.367654e+01
5.213650e-03	3.337309e-02	8.370992e+01
5.209769e-03	3.334825e-02	8.374326e+01
5.197280e-03	3.326831e-02	8.377653e+01
5.184950e-03	3.318938e-02	8.380972e+01
5.178070e-03	3.314534e-02	8.384287e+01
5.170731e-03	3.309836e-02	8.387596e+01
5.167425e-03	3.307720e-02	8.390904e+01
5.152431e-03	3.298122e-02	8.394202e+01
5.144765e-03	3.293215e-02	8.397496e+01
5.138486e-03	3.289196e-02	8.400785e+01
5.132457e-03	3.285337e-02	8.404070e+01
5.124249e-03	3.280083e-02	8.407350e+01
5.118006e-03	3.276086e-02	8.410626e+01
5.099144e-03	3.264013e-02	8.413890e+01
5.092472e-03	3.259742e-02	8.417150e+01
5.087877e-03	3.256800e-02	8.420407e+01
5.084725e-03	3.254783e-02	8.423662e+01
5.071051e-03	3.246030e-02	8.426908e+01
5.067079e-03	3.243488e-02	8.430151e+01
5.051581e-03	3.233567e-02	8.433385e+01
5.048668e-03	3.231703e-02	8.436616e+01
5.043077e-03	3.228124e-02	8.439844e+01
5.030028e-03	3.219771e-02	8.443064e+01
5.021325e-03	3.214200e-02	8.446278e+01
5.012604e-03	3.208617e-02	8.449487e+01
4.999733e-03	3.200378e-02	8.452687e+01
4.995844e-03	3.197889e-02	8.455885e+01
4.990754e-03	3.194631e-02	8.459080e+01
4.985609e-03	3.191338e-02	8.462271e+01
4.972613e-03	3.183018e-02	8.465454e+01
4.958839e-03	3.174202e-02	8.468629e+01
4.949116e-03	3.167978e-02	8.471797e+01
4.941610e-03	3.163173e-02	8.474960e+01
4.940414e-03	3.162408e-02	8.478122e+01
4.927297e-03	3.154012e-02	8.481276e+01
4.922819e-03	3.151145e-02	8.484427e+01
4.919625e-03	3.149101e-02	8.487576e+01
4.906477e-03	3.140684e-02	8.490717e+01
4.902788e-03	3.138323e-02	8.493855e+01
4.890130e-03	3.130220e-02	8.496986e+01
4.880076e-03	3.123785e-02	8.500109e+01
4.876846e-03	3.121717e-02	8.503231e+01
4.864899e-03	3.114070e-02	8.506345e+01
4.859716e-03	3.110752e-02	8.509456e+01
4.845976e-03	3.101957e-02	8.512558e+01
4.840474e-03	3.098436e-02	8.515656e+01
4.826123e-03	3.089249e-02	8.518746e+01
4.820955e-03	3.085941e-02	8.521831e+01
4.817063e-03	3.083450e-02	8.524915e+01
4.808697e-03	3.078094e-02	8.527993e+01
4.799406e-03	3.072147e-02	8.531065e+01
4.790380e-03	3.066370e-02	8.534132e+01
4.785253e-03	3.063088e-02	8.537195e+01
4.775178e-03	3.056638e-02	8.540251e+01
4.761193e-03	3.047687e-02	8.543299e+01
4.758251e-03	3.045804e-02	8.546345e+01
4.752451e-03	3.042091e-02	8.549387e+01
4.749893e-03	3.040453e-02	8.552427e+01
4.745844e-03	3.037862e-02	8.555465e+01
4.737809e-03	3.032718e-02	8.558498e+01
4.730766e-03	3.028210e-02	8.561526e+01
4.718255e-03	3.020202e-02	8.564546e+01
4.707743e-03	3.013473e-02	8.567560e+01
4.702858e-03	3.010346e-02	8.570570e+01
4.693771e-03	3.004529e-02	8.573575e+01
4.692010e-03	3.003402e-02	8.576578e+01
4.681958e-03	2.996967e-02	8.579575e+01
4.680731e-03	2.996182e-02	8.582571e+01
4.663931e-03	2.985429e-02	8.585557e+01
4.651601e-03	2.977536e-02	8.588534e+01
4.643370e-03	2.972267e-02	8.591506e+01
4.639526e-03	2.969807e-02	8.594476e+01
4.635916e-03	2.967496e-02	8.597444e+01
4.627639e-03	2.962197e-02	8.600406e+01
4.621112e-03	2.958020e-02	8.603364e+01
4.620232e-03	2.957456e-02	8.606321e+01
4.599932e-03	2.944462e-02	8.609266e+01
4.590910e-03	2.938687e-02	8.612205e+01
4.581293e-03	2.932531e-02	8.615137e+01
4.576034e-03	2.929165e-02	8.618066e+01
4.571084e-03	2.925996e-02	8.620992e+01
4.562110e-03	2.920252e-02	8.623912e+01
4.555989e-03	2.916334e-02	8.626829e+01
4.553120e-03	2.914497e-02	8.629743e+01
4.545462e-03	2.909595e-02	8.632653e+01
4.537316e-03	2.904381e-02	8.635557e+01
4.534139e-03	2.902347e-02	8.638460e+01
4.514531e-03	2.889796e-02	8.641349e+01
4.510841e-03	2.887434e-02	8.644237e+01
4.499719e-03	2.880315e-02	8.647117e+01
4.497398e-03	2.878829e-02	8.649996e+01
4.484057e-03	2.870289e-02	8.652866e+01
4.470880e-03	2.861854e-02	8.655728e+01
4.466049e-03	2.858762e-02	8.658587e+01
4.465529e-03	2.858430e-02	8.661445e+01
4.456226e-03	2.852474e-02	8.664298e+01
4.451845e-03	2.849670e-02	8.667147e+01
4.443722e-03	2.844471e-02	8.669992e+01
4.434904e-03	2.838826e-02	8.672831e+01
4.428418e-03	2.834674e-02	8.675665e+01
4.426637e-03	2.833534e-02	8.678499e+01
4.411943e-03	2.824128e-02	8.681323e+01
4.405821e-03	2.820210e-02	8.684143e+01
4.404142e-03	2.819135e-02	8.686962e+01
4.386973e-03	2.808145e-02	8.689771e+01
4.383365e-03	2.805835e-02	8.692576e+01
4.377290e-03	2.801946e-02	8.695378e+01
4.365568e-03	2.794443e-02	8.698173e+01
4.360548e-03	2.791230e-02	8.700964e+01
4.354590e-03	2.787416e-02	8.703751e+01
4.347691e-03	2.783000e-02	8.706534e+01
4.333938e-03	2.774197e-02	8.709309e+01
4.332505e-03	2.773279e-02	8.712082e+01
4.329887e-03	2.771604e-02	8.714854e+01
4.316682e-03	2.763151e-02	8.717617e+01
4.305204e-03	2.755804e-02	8.720373e+01
4.304457e-03	2.755326e-02	8.723128e+01
4.297851e-03	2.751097e-02	8.725879e+01
4.292526e-03	2.747688e-02	8.728627e+01
4.284475e-03	2.742535e-02	8.731369e+01
4.270479e-03	2.733576e-02	8.734103e+01
4.266550e-03	2.731061e-02	8.736834e+01
4.255200e-03	2.723795e-02	8.739558e+01
4.245083e-03	2.717320e-02	8.742275e+01
4.237342e-03	2.712364e-02	8.744987e+01
4.232339e-03	2.709162e-02	8.747696e+01
4.223896e-03	2.703757e-02	8.750400e+01
4.217744e-03	2.699820e-02	8.753100e+01
4.213393e-03	2.697034e-02	8.755797e+01
4.207187e-03	2.693062e-02	8.758490e+01
4.201859e-03	2.689652e-02	8.761180e+01
4.197480e-03	2.686848e-02	8.763867e+01
4.190523e-03	2.682395e-02	8.766549e+01
4.182304e-03	2.677134e-02	8.769226e+01
4.174415e-03	2.672084e-02	8.771898e+01
4.166458e-03	2.666991e-02	8.774565e+01
4.152315e-03	2.657938e-02	8.777223e+01
4.151223e-03	2.657239e-02	8.779880e+01
4.136860e-03	2.648045e-02	8.782528e+01
4.126457e-03	2.641386e-02	8.785170e+01
4.125141e-03	2.640543e-02	8.787810e+01
4.118055e-03	2.636008e-02	8.790446e+01
4.112729e-03	2.632599e-02	8.793079e+01
4.106137e-03	2.628379e-02	8.795707e+01
4.092716e-03	2.619788e-02	8.798327e+01
4.091319e-03	2.618894e-02	8.800946e+01
4.087280e-03	2.616309e-02	8.803562e+01
4.077786e-03	2.610231e-02	8.806173e+01
4.064854e-03	2.601953e-02	8.808775e+01
4.062826e-03	2.600655e-02	8.811375e+01
4.052932e-03	2.594322e-02	8.813970e+01
4.051047e-03	2.593115e-02	8.816563e+01
4.042177e-03	2.587438e-02	8.819150e+01
4.041183e-03	2.586801e-02	8.821737e+01
4.032936e-03	2.581522e-02	8.824318e+01
4.020088e-03	2.573298e-02	8.826892e+01
4.016140e-03	2.570771e-02	8.829462e+01
4.013658e-03	2.569182e-02	8.832032e+01
4.006871e-03	2.564837e-02	8.834596e+01
4.000772e-03	2.560934e-02	8.837157e+01
3.994039e-03	2.556624e-02	8.839714e+01
3.987017e-03	2.552129e-02	8.842266e+01
3.978833e-03	2.546890e-02	8.844813e+01
3.974890e-03	2.544366e-02	8.847357e+01
3.973674e-03	2.543588e-02	8.849901e+01
3.962049e-03	2.536147e-02	8.852437e+01
3.958262e-03	2.533723e-02	8.854971e+01
3.950955e-03	2.529045e-02	8.857500e+01
3.941128e-03	2.522755e-02	8.860023e+01
3.936532e-03	2.519813e-02	8.862542e+01
3.932150e-03	2.517008e-02	8.865060e+01
3.929021e-03	2.515005e-02	8.867575e+01
3.922321e-03	2.510716e-02	8.870085e+01
3.910331e-03	2.503042e-02	8.872588e+01
3.905692e-03	2.500072e-02	8.875088e+01
3.904545e-03	2.499338e-02	8.877588e+01
3.894930e-03	2.493183e-02	8.880081e+01
3.891835e-03	2.491202e-02	8.882572e+01
3.883818e-03	2.486070e-02	8.885058e+01
3.877739e-03	2.482179e-02	8.887540e+01
3.863496e-03	2.473062e-02	8.890013e+01
3.857656e-03	2.469324e-02	8.892483e+01
3.849511e-03	2.464110e-02	8.894947e+01
3.840962e-03	2.458638e-02	8.897405e+01
3.839495e-03	2.457699e-02	8.899863e+01
3.832211e-03	2.453036e-02	8.902316e+01
3.828195e-03	2.450466e-02	8.904767e+01
3.823295e-03	2.447329e-02	8.907214e+01
3.816886e-03	2.443226e-02	8.909657e+01
3.809202e-03	2.438308e-02	8.912096e+01
3.806961e-03	2.436874e-02	8.914532e+01
3.801533e-03	2.433399e-02	8.916966e+01
3.784914e-03	2.422761e-02	8.919389e+01
3.778424e-03	2.418607e-02	8.921807e+01
3.771589e-03	2.414231e-02	8.924221e+01
3.760600e-03	2.407197e-02	8.926629e+01
3.757742e-03	2.405368e-02	8.929034e+01
3.750036e-03	2.400435e-02	8.931434e+01
3.745891e-03	2.397782e-02	8.933832e+01
3.735444e-03	2.391095e-02	8.936223e+01
3.729504e-03	2.387293e-02	8.938611e+01
3.720546e-03	2.381559e-02	8.940992e+01
3.713964e-03	2.377345e-02	8.943369e+01
3.704404e-03	2.371226e-02	8.945741e+01
3.696919e-03	2.366434e-02	8.948107e+01
3.693190e-03	2.364047e-02	8.950471e+01
3.691951e-03	2.363254e-02	8.952834e+01
3.683838e-03	2.358061e-02	8.955192e+01
3.677448e-03	2.353971e-02	8.957546e+01
3.666146e-03	2.346736e-02	8.959893e+01
3.660696e-03	2.343247e-02	8.962236e+01
3.654880e-03	2.339525e-02	8.964576e+01
3.646030e-03	2.333860e-02	8.966910e+01
3.638862e-03	2.329271e-02	8.969239e+01
3.632525e-03	2.325215e-02	8.971564e+01
3.626201e-03	2.321167e-02	8.973885e+01
3.620181e-03	2.317314e-02	8.976203e+01
3.616679e-03	2.315072e-02	8.978518e+01
3.609888e-03	2.310725e-02	8.980829e+01
3.600617e-03	2.304791e-02	8.983133e+01
3.590216e-03	2.298133e-02	8.985431e+01
3.585625e-03	2.295194e-02	8.987727e+01
3.582060e-03	2.292912e-02	8.990020e+01
3.575768e-03	2.288884e-02	8.992308e+01
3.572322e-03	2.286679e-02	8.994595e+01
3.566920e-03	2.283221e-02	8.996878e+01
3.561502e-03	2.279753e-02	8.999158e+01
3.558082e-03	2.277564e-02	9.001436e+01
3.547224e-03	2.270613e-02	9.003706e+01
3.542904e-03	2.267848e-02	9.005974e+01
3.542747e-03	2.267748e-02	9.008242e+01
3.537015e-03	2.264078e-02	9.010506e+01
3.525805e-03	2.256903e-02	9.012763e+01
3.510975e-03	2.247410e-02	9.015010e+01
3.504435e-03	2.243224e-02	9.017254e+01
3.501511e-03	2.241352e-02	9.019495e+01
3.496149e-03	2.237919e-02	9.021733e+01
3.489175e-03	2.233455e-02	9.023966e+01
3.487140e-03	2.232153e-02	9.026198e+01
3.484558e-03	2.230500e-02	9.028429e+01
3.472337e-03	2.222677e-02	9.030652e+01
3.469136e-03	2.220628e-02	9.032872e+01
3.461118e-03	2.215496e-02	9.035088e+01
3.459555e-03	2.214496e-02	9.037302e+01
3.458305e-03	2.213695e-02	9.039516e+01
3.455411e-03	2.211843e-02	9.041728e+01
3.443317e-03	2.204101e-02	9.043932e+01
3.436582e-03	2.199790e-02	9.046132e+01
3.430890e-03	2.196146e-02	9.048328e+01
3.423827e-03	2.191626e-02	9.050519e+01
3.423261e-03	2.191263e-02	9.052711e+01
3.411737e-03	2.183887e-02	9.054895e+01
3.405685e-03	2.180013e-02	9.057075e+01
3.403330e-03	2.178505e-02	9.059253e+01
3.392703e-03	2.171703e-02	9.061425e+01
3.391403e-03	2.170870e-02	9.063596e+01
3.380013e-03	2.163580e-02	9.065759e+01
3.374121e-03	2.159808e-02	9.067919e+01
3.364841e-03	2.153868e-02	9.070073e+01
3.359039e-03	2.150154e-02	9.072223e+01
3.354280e-03	2.147108e-02	9.074370e+01
3.349062e-03	2.143768e-02	9.076514e+01
3.346031e-03	2.141827e-02	9.078656e+01
3.327321e-03	2.129851e-02	9.080786e+01
3.325057e-03	2.128402e-02	9.082914e+01
3.318401e-03	2.124141e-02	9.085038e+01
3.315288e-03	2.122149e-02	9.087160e+01
3.306729e-03	2.116670e-02	9.089277e+01
3.303030e-03	2.114302e-02	9.091391e+01
3.297541e-03	2.110789e-02	9.093502e+01
3.294345e-03	2.108743e-02	9.095611e+01
3.284744e-03	2.102597e-02	9.097713e+01
3.281375e-03	2.100441e-02	9.099814e+01
3.270919e-03	2.093747e-02	9.101908e+01
3.267661e-03	2.091662e-02	9.103999e+01
