eigenvalue	percentage of variance	cumulative percentage of variance
8.566312e-03	5.484888e-02	7.058262e+01
8.557589e-03	5.479303e-02	7.063741e+01
8.534858e-03	5.464748e-02	7.069206e+01
8.528624e-03	5.460757e-02	7.074667e+01
8.511189e-03	5.449594e-02	7.080117e+01
8.490507e-03	5.436351e-02	7.085553e+01
8.478475e-03	5.428647e-02	7.090982e+01
8.461858e-03	5.418008e-02	7.096400e+01
8.438230e-03	5.402879e-02	7.101802e+01
8.409082e-03	5.384215e-02	7.107187e+01
8.403660e-03	5.380744e-02	7.112567e+01
8.391354e-03	5.372865e-02	7.117940e+01
8.386152e-03	5.369534e-02	7.123310e+01
8.374454e-03	5.362044e-02	7.128672e+01
8.366536e-03	5.356974e-02	7.134029e+01
8.350150e-03	5.346482e-02	7.139375e+01
8.338846e-03	5.339245e-02	7.144715e+01
8.301882e-03	5.315577e-02	7.150030e+01
8.299486e-03	5.314043e-02	7.155344e+01
8.280336e-03	5.301782e-02	7.160646e+01
8.273129e-03	5.297167e-02	7.165943e+01
8.259738e-03	5.288593e-02	7.171232e+01
8.252959e-03	5.284252e-02	7.176516e+01
8.245856e-03	5.279705e-02	7.181796e+01
8.241442e-03	5.276878e-02	7.187073e+01
8.217060e-03	5.261267e-02	7.192334e+01
8.200018e-03	5.250355e-02	7.197584e+01
8.187279e-03	5.242198e-02	7.202826e+01
8.186118e-03	5.241455e-02	7.208068e+01
8.169909e-03	5.231077e-02	7.213299e+01
8.137552e-03	5.210359e-02	7.218509e+01
8.126067e-03	5.203005e-02	7.223712e+01
8.107243e-03	5.190952e-02	7.228903e+01
8.090026e-03	5.179928e-02	7.234083e+01
8.079039e-03	5.172894e-02	7.239256e+01
8.076877e-03	5.171510e-02	7.244428e+01
8.062434e-03	5.162262e-02	7.249590e+01
8.053673e-03	5.156652e-02	7.254746e+01
8.037477e-03	5.146282e-02	7.259893e+01
8.025304e-03	5.138488e-02	7.265031e+01
8.020738e-03	5.135565e-02	7.270167e+01
8.018196e-03	5.133937e-02	7.275301e+01
7.986439e-03	5.113603e-02	7.280414e+01
7.970907e-03	5.103659e-02	7.285518e+01
7.962638e-03	5.098364e-02	7.290616e+01
7.949329e-03	5.089842e-02	7.295706e+01
7.933972e-03	5.080010e-02	7.300786e+01
7.926217e-03	5.075044e-02	7.305861e+01
7.915490e-03	5.068176e-02	7.310929e+01
7.892655e-03	5.053555e-02	7.315983e+01
7.887312e-03	5.050134e-02	7.321033e+01
7.866913e-03	5.037073e-02	7.326070e+01
7.861706e-03	5.033739e-02	7.331104e+01
7.852775e-03	5.028020e-02	7.336132e+01
7.827713e-03	5.011974e-02	7.341144e+01
7.814125e-03	5.003273e-02	7.346147e+01
7.802354e-03	4.995736e-02	7.351143e+01
7.792373e-03	4.989346e-02	7.356132e+01
7.776806e-03	4.979378e-02	7.361112e+01
7.766280e-03	4.972639e-02	7.366084e+01
7.758979e-03	4.967964e-02	7.371052e+01
7.745897e-03	4.959588e-02	7.376012e+01
7.742183e-03	4.957210e-02	7.380969e+01
7.717522e-03	4.941419e-02	7.385910e+01
7.703350e-03	4.932345e-02	7.390843e+01
7.684093e-03	4.920016e-02	7.395763e+01
7.680176e-03	4.917508e-02	7.400680e+01
7.669952e-03	4.910961e-02	7.405591e+01
7.663996e-03	4.907148e-02	7.410498e+01
7.659146e-03	4.904042e-02	7.415402e+01
7.637169e-03	4.889971e-02	7.420292e+01
7.626691e-03	4.883262e-02	7.425176e+01
7.615474e-03	4.876080e-02	7.430052e+01
7.597962e-03	4.864867e-02	7.434917e+01
7.585304e-03	4.856762e-02	7.439773e+01
7.574552e-03	4.849878e-02	7.444623e+01
7.555929e-03	4.837954e-02	7.449461e+01
7.546377e-03	4.831838e-02	7.454293e+01
7.537701e-03	4.826283e-02	7.459119e+01
7.521864e-03	4.816142e-02	7.463936e+01
7.505797e-03	4.805855e-02	7.468741e+01
7.494912e-03	4.798886e-02	7.473540e+01
7.488933e-03	4.795057e-02	7.478335e+01
7.470908e-03	4.783517e-02	7.483119e+01
7.459764e-03	4.776381e-02	7.487895e+01
7.448762e-03	4.769336e-02	7.492665e+01
7.434130e-03	4.759968e-02	7.497425e+01
7.423626e-03	4.753242e-02	7.502178e+01
7.416323e-03	4.748566e-02	7.506926e+01
7.404823e-03	4.741203e-02	7.511668e+01
7.402567e-03	4.739759e-02	7.516407e+01
7.377363e-03	4.723621e-02	7.521131e+01
7.376179e-03	4.722863e-02	7.525854e+01
7.365819e-03	4.716229e-02	7.530570e+01
7.359891e-03	4.712434e-02	7.535282e+01
7.343741e-03	4.702093e-02	7.539985e+01
7.331194e-03	4.694060e-02	7.544679e+01
7.319081e-03	4.686304e-02	7.549365e+01
7.312085e-03	4.681824e-02	7.554047e+01
7.299118e-03	4.673521e-02	7.558720e+01
7.289471e-03	4.667345e-02	7.563388e+01
7.281482e-03	4.662229e-02	7.568050e+01
7.268768e-03	4.654089e-02	7.572704e+01
7.252232e-03	4.643501e-02	7.577347e+01
7.238733e-03	4.634858e-02	7.581982e+01
7.229254e-03	4.628789e-02	7.586611e+01
7.211339e-03	4.617318e-02	7.591228e+01
7.208649e-03	4.615595e-02	7.595844e+01
7.193515e-03	4.605906e-02	7.600450e+01
7.178944e-03	4.596576e-02	7.605046e+01
7.171001e-03	4.591490e-02	7.609638e+01
7.150822e-03	4.578569e-02	7.614216e+01
7.142813e-03	4.573442e-02	7.618790e+01
7.125951e-03	4.562645e-02	7.623353e+01
7.101970e-03	4.547291e-02	7.627900e+01
7.096586e-03	4.543843e-02	7.632444e+01
7.084855e-03	4.536332e-02	7.636980e+01
7.081472e-03	4.534166e-02	7.641514e+01
7.069421e-03	4.526450e-02	7.646041e+01
7.057568e-03	4.518861e-02	7.650560e+01
7.049312e-03	4.513574e-02	7.655073e+01
7.037653e-03	4.506109e-02	7.659579e+01
7.017341e-03	4.493104e-02	7.664072e+01
7.013562e-03	4.490684e-02	7.668563e+01
7.008293e-03	4.487310e-02	7.673050e+01
6.994841e-03	4.478697e-02	7.677529e+01
6.991042e-03	4.476265e-02	7.682005e+01
6.975983e-03	4.466623e-02	7.686472e+01
6.964094e-03	4.459010e-02	7.690931e+01
6.954201e-03	4.452676e-02	7.695384e+01
6.946375e-03	4.447665e-02	7.699831e+01
6.935702e-03	4.440832e-02	7.704272e+01
6.930681e-03	4.437616e-02	7.708710e+01
6.910738e-03	4.424847e-02	7.713135e+01
6.895915e-03	4.415356e-02	7.717550e+01
6.888639e-03	4.410698e-02	7.721961e+01
6.881624e-03	4.406206e-02	7.726367e+01
6.874882e-03	4.401889e-02	7.730769e+01
6.865969e-03	4.396182e-02	7.735165e+01
6.851913e-03	4.387182e-02	7.739552e+01
6.839248e-03	4.379073e-02	7.743931e+01
6.831863e-03	4.374345e-02	7.748305e+01
6.819197e-03	4.366235e-02	7.752672e+01
6.809200e-03	4.359834e-02	7.757032e+01
6.794767e-03	4.350593e-02	7.761382e+01
6.768811e-03	4.333973e-02	7.765716e+01
6.763995e-03	4.330890e-02	7.770047e+01
6.752820e-03	4.323735e-02	7.774371e+01
6.741823e-03	4.316694e-02	7.778687e+01
6.727933e-03	4.307800e-02	7.782995e+01
6.721463e-03	4.303657e-02	7.787299e+01
6.717091e-03	4.300858e-02	7.791600e+01
6.706420e-03	4.294025e-02	7.795894e+01
6.698369e-03	4.288870e-02	7.800183e+01
6.678832e-03	4.276361e-02	7.804459e+01
6.673298e-03	4.272818e-02	7.808732e+01
6.664525e-03	4.267201e-02	7.812999e+01
6.646601e-03	4.255724e-02	7.817255e+01
6.639455e-03	4.251149e-02	7.821506e+01
6.634380e-03	4.247899e-02	7.825754e+01
6.612760e-03	4.234056e-02	7.829988e+01
6.605304e-03	4.229282e-02	7.834217e+01
6.589669e-03	4.219271e-02	7.838436e+01
6.582496e-03	4.214679e-02	7.842651e+01
6.565604e-03	4.203863e-02	7.846855e+01
6.561201e-03	4.201044e-02	7.851056e+01
6.538861e-03	4.186740e-02	7.855243e+01
6.536367e-03	4.185143e-02	7.859428e+01
6.523751e-03	4.177065e-02	7.863605e+01
6.514609e-03	4.171212e-02	7.867776e+01
6.498266e-03	4.160748e-02	7.871937e+01
6.495292e-03	4.158843e-02	7.876096e+01
6.492625e-03	4.157135e-02	7.880253e+01
6.488345e-03	4.154395e-02	7.884407e+01
6.471359e-03	4.143519e-02	7.888551e+01
6.459025e-03	4.135622e-02	7.892686e+01
6.454891e-03	4.132975e-02	7.896819e+01
6.437126e-03	4.121600e-02	7.900941e+01
6.427248e-03	4.115276e-02	7.905056e+01
6.423939e-03	4.113157e-02	7.909169e+01
6.404869e-03	4.100946e-02	7.913270e+01
6.397101e-03	4.095973e-02	7.917366e+01
6.385581e-03	4.088597e-02	7.921455e+01
6.369662e-03	4.078404e-02	7.925533e+01
6.365001e-03	4.075420e-02	7.929609e+01
6.358726e-03	4.071402e-02	7.933680e+01
6.340528e-03	4.059750e-02	7.937740e+01
6.329774e-03	4.052864e-02	7.941793e+01
6.326051e-03	4.050481e-02	7.945843e+01
6.305998e-03	4.037641e-02	7.949881e+01
6.297842e-03	4.032419e-02	7.953913e+01
6.281869e-03	4.022191e-02	7.957936e+01
6.273743e-03	4.016988e-02	7.961952e+01
6.265209e-03	4.011524e-02	7.965964e+01
6.255638e-03	4.005396e-02	7.969969e+01
6.238313e-03	3.994303e-02	7.973964e+01
6.231022e-03	3.989635e-02	7.977953e+01
6.224718e-03	3.985599e-02	7.981939e+01
6.216271e-03	3.980190e-02	7.985919e+01
6.202661e-03	3.971476e-02	7.989891e+01
6.195088e-03	3.966627e-02	7.993857e+01
6.182248e-03	3.958406e-02	7.997816e+01
6.178656e-03	3.956106e-02	8.001772e+01
6.174853e-03	3.953671e-02	8.005725e+01
6.158351e-03	3.943104e-02	8.009669e+01
6.148955e-03	3.937089e-02	8.013606e+01
6.131362e-03	3.925824e-02	8.017531e+01
6.121960e-03	3.919804e-02	8.021451e+01
6.111394e-03	3.913039e-02	8.025364e+01
6.101453e-03	3.906674e-02	8.029271e+01
6.090559e-03	3.899698e-02	8.033171e+01
6.080980e-03	3.893565e-02	8.037064e+01
6.076104e-03	3.890443e-02	8.040955e+01
6.062728e-03	3.881879e-02	8.044837e+01
6.053751e-03	3.876131e-02	8.048713e+01
6.050455e-03	3.874020e-02	8.052587e+01
6.041558e-03	3.868324e-02	8.056455e+01
6.029183e-03	3.860400e-02	8.060315e+01
6.022452e-03	3.856090e-02	8.064172e+01
6.016331e-03	3.852171e-02	8.068024e+01
6.009587e-03	3.847853e-02	8.071872e+01
5.991656e-03	3.836372e-02	8.075708e+01
5.987930e-03	3.833986e-02	8.079542e+01
5.973178e-03	3.824541e-02	8.083366e+01
5.965401e-03	3.819562e-02	8.087186e+01
5.959802e-03	3.815977e-02	8.091002e+01
5.955849e-03	3.813446e-02	8.094815e+01
5.939037e-03	3.802681e-02	8.098618e+01
5.925335e-03	3.793908e-02	8.102412e+01
5.917257e-03	3.788735e-02	8.106201e+01
5.907285e-03	3.782351e-02	8.109983e+01
5.887841e-03	3.769901e-02	8.113753e+01
5.878408e-03	3.763861e-02	8.117517e+01
5.875793e-03	3.762187e-02	8.121279e+01
5.863860e-03	3.754547e-02	8.125034e+01
5.859883e-03	3.752000e-02	8.128786e+01
5.848030e-03	3.744411e-02	8.132530e+01
5.842068e-03	3.740593e-02	8.136271e+01
5.834770e-03	3.735920e-02	8.140007e+01
5.826381e-03	3.730549e-02	8.143737e+01
5.826265e-03	3.730475e-02	8.147468e+01
5.817947e-03	3.725149e-02	8.151193e+01
5.808740e-03	3.719254e-02	8.154912e+01
5.783023e-03	3.702787e-02	8.158615e+01
5.779724e-03	3.700675e-02	8.162315e+01
5.772759e-03	3.696215e-02	8.166012e+01
5.756945e-03	3.686090e-02	8.169698e+01
5.745222e-03	3.678584e-02	8.173376e+01
5.733317e-03	3.670961e-02	8.177047e+01
5.730332e-03	3.669050e-02	8.180716e+01
5.714973e-03	3.659216e-02	8.184376e+01
5.709697e-03	3.655838e-02	8.188031e+01
5.703735e-03	3.652021e-02	8.191683e+01
5.701000e-03	3.650269e-02	8.195334e+01
5.699400e-03	3.649245e-02	8.198983e+01
5.681751e-03	3.637944e-02	8.202621e+01
5.672812e-03	3.632221e-02	8.206253e+01
5.660939e-03	3.624619e-02	8.209878e+01
5.640147e-03	3.611306e-02	8.213489e+01
5.630824e-03	3.605337e-02	8.217094e+01
5.628740e-03	3.604002e-02	8.220698e+01
5.618570e-03	3.597491e-02	8.224296e+01
5.606489e-03	3.589755e-02	8.227886e+01
5.600223e-03	3.585744e-02	8.231471e+01
5.597729e-03	3.584147e-02	8.235055e+01
5.577264e-03	3.571043e-02	8.238626e+01
5.565240e-03	3.563344e-02	8.242190e+01
5.561352e-03	3.560855e-02	8.245751e+01
5.556145e-03	3.557521e-02	8.249308e+01
5.544396e-03	3.549998e-02	8.252858e+01
5.540320e-03	3.547388e-02	8.256406e+01
5.533799e-03	3.543213e-02	8.259949e+01
5.523490e-03	3.536612e-02	8.263485e+01
5.516905e-03	3.532396e-02	8.267018e+01
5.500045e-03	3.521600e-02	8.270539e+01
5.492601e-03	3.516835e-02	8.274056e+01
5.482340e-03	3.510264e-02	8.277567e+01
5.473954e-03	3.504895e-02	8.281071e+01
5.464664e-03	3.498947e-02	8.284570e+01
5.459414e-03	3.495585e-02	8.288066e+01
5.441756e-03	3.484279e-02	8.291550e+01
5.438509e-03	3.482200e-02	8.295032e+01
5.430018e-03	3.476764e-02	8.298509e+01
5.420261e-03	3.470516e-02	8.301980e+01
5.413859e-03	3.466417e-02	8.305446e+01
5.406794e-03	3.461894e-02	8.308908e+01
5.395612e-03	3.454733e-02	8.312363e+01
5.390682e-03	3.451577e-02	8.315814e+01
5.384070e-03	3.447344e-02	8.319262e+01
5.370522e-03	3.438669e-02	8.322700e+01
5.362253e-03	3.433374e-02	8.326134e+01
5.360291e-03	3.432118e-02	8.329566e+01
5.343908e-03	3.421628e-02	8.332987e+01
5.333087e-03	3.414700e-02	8.336402e+01
5.327583e-03	3.411176e-02	8.339813e+01
5.323014e-03	3.408251e-02	8.343222e+01
5.316994e-03	3.404396e-02	8.346626e+01
5.304487e-03	3.396388e-02	8.350022e+01
5.298773e-03	3.392729e-02	8.353415e+01
5.283826e-03	3.383159e-02	8.356798e+01
5.282563e-03	3.382350e-02	8.360181e+01
5.269286e-03	3.373849e-02	8.363554e+01
5.265033e-03	3.371126e-02	8.366926e+01
5.254479e-03	3.364368e-02	8.370290e+01
5.252416e-03	3.363047e-02	8.373653e+01
5.240995e-03	3.355735e-02	8.377009e+01
5.214932e-03	3.339047e-02	8.380348e+01
5.209685e-03	3.335688e-02	8.383683e+01
5.198689e-03	3.328647e-02	8.387012e+01
5.196140e-03	3.327015e-02	8.390339e+01
5.182022e-03	3.317975e-02	8.393657e+01
5.162161e-03	3.305259e-02	8.396962e+01
5.159890e-03	3.303804e-02	8.400266e+01
5.155266e-03	3.300844e-02	8.403567e+01
5.139509e-03	3.290754e-02	8.406858e+01
5.135897e-03	3.288442e-02	8.410146e+01
5.134476e-03	3.287532e-02	8.413434e+01
5.117836e-03	3.276878e-02	8.416711e+01
5.114041e-03	3.274448e-02	8.419985e+01
5.104657e-03	3.268439e-02	8.423254e+01
5.102216e-03	3.266876e-02	8.426520e+01
5.094834e-03	3.262150e-02	8.429783e+01
5.085805e-03	3.256369e-02	8.433039e+01
5.083167e-03	3.254679e-02	8.436294e+01
5.070059e-03	3.246287e-02	8.439540e+01
5.067474e-03	3.244631e-02	8.442784e+01
5.053305e-03	3.235559e-02	8.446020e+01
5.046013e-03	3.230891e-02	8.449251e+01
5.036884e-03	3.225045e-02	8.452476e+01
5.031364e-03	3.221511e-02	8.455698e+01
5.014969e-03	3.211014e-02	8.458909e+01
5.006422e-03	3.205541e-02	8.462114e+01
4.995676e-03	3.198661e-02	8.465313e+01
4.992855e-03	3.196854e-02	8.468510e+01
4.978801e-03	3.187855e-02	8.471697e+01
4.974799e-03	3.185293e-02	8.474883e+01
4.966486e-03	3.179970e-02	8.478063e+01
4.959118e-03	3.175253e-02	8.481238e+01
4.955381e-03	3.172860e-02	8.484411e+01
4.951010e-03	3.170062e-02	8.487581e+01
4.941325e-03	3.163860e-02	8.490745e+01
4.934905e-03	3.159749e-02	8.493904e+01
4.934018e-03	3.159181e-02	8.497064e+01
4.923144e-03	3.152219e-02	8.500216e+01
4.912635e-03	3.145490e-02	8.503361e+01
4.908152e-03	3.142620e-02	8.506504e+01
4.896335e-03	3.135054e-02	8.509639e+01
4.887053e-03	3.129111e-02	8.512768e+01
4.880250e-03	3.124755e-02	8.515893e+01
4.874208e-03	3.120886e-02	8.519014e+01
4.865531e-03	3.115330e-02	8.522129e+01
4.856939e-03	3.109829e-02	8.525239e+01
4.849363e-03	3.104978e-02	8.528344e+01
4.839817e-03	3.098866e-02	8.531443e+01
4.822439e-03	3.087739e-02	8.534531e+01
4.817741e-03	3.084731e-02	8.537615e+01
4.808611e-03	3.078886e-02	8.540694e+01
4.800913e-03	3.073956e-02	8.543768e+01
4.787724e-03	3.065511e-02	8.546834e+01
4.786671e-03	3.064837e-02	8.549898e+01
4.776906e-03	3.058585e-02	8.552957e+01
4.772185e-03	3.055563e-02	8.556013e+01
4.762531e-03	3.049381e-02	8.559062e+01
4.756343e-03	3.045419e-02	8.562107e+01
4.748400e-03	3.040333e-02	8.565148e+01
4.743819e-03	3.037400e-02	8.568185e+01
4.734903e-03	3.031691e-02	8.571217e+01
4.728589e-03	3.027648e-02	8.574244e+01
4.714159e-03	3.018409e-02	8.577263e+01
4.710697e-03	3.016192e-02	8.580279e+01
4.693447e-03	3.005148e-02	8.583284e+01
4.688081e-03	3.001712e-02	8.586286e+01
4.679547e-03	2.996248e-02	8.589282e+01
4.674573e-03	2.993063e-02	8.592275e+01
4.669730e-03	2.989962e-02	8.595265e+01
4.657174e-03	2.981922e-02	8.598247e+01
4.652314e-03	2.978811e-02	8.601226e+01
4.637428e-03	2.969279e-02	8.604195e+01
4.631292e-03	2.965350e-02	8.607161e+01
4.626798e-03	2.962473e-02	8.610123e+01
4.624866e-03	2.961236e-02	8.613084e+01
4.615707e-03	2.955372e-02	8.616040e+01
4.608646e-03	2.950851e-02	8.618990e+01
4.593433e-03	2.941110e-02	8.621932e+01
4.587753e-03	2.937473e-02	8.624869e+01
4.583074e-03	2.934477e-02	8.627804e+01
4.576110e-03	2.930018e-02	8.630734e+01
4.573518e-03	2.928359e-02	8.633662e+01
4.561028e-03	2.920361e-02	8.636582e+01
4.553907e-03	2.915802e-02	8.639498e+01
4.544359e-03	2.909689e-02	8.642408e+01
4.531596e-03	2.901516e-02	8.645309e+01
4.526476e-03	2.898238e-02	8.648208e+01
4.523853e-03	2.896559e-02	8.651104e+01
4.515500e-03	2.891210e-02	8.653995e+01
4.507767e-03	2.886259e-02	8.656882e+01
4.497732e-03	2.879834e-02	8.659761e+01
4.492275e-03	2.876340e-02	8.662638e+01
4.485860e-03	2.872232e-02	8.665510e+01
4.473109e-03	2.864068e-02	8.668374e+01
4.462971e-03	2.857577e-02	8.671232e+01
4.454605e-03	2.852220e-02	8.674084e+01
4.448678e-03	2.848425e-02	8.676932e+01
4.441045e-03	2.843538e-02	8.679776e+01
4.430331e-03	2.836678e-02	8.682612e+01
4.424956e-03	2.833236e-02	8.685446e+01
4.417083e-03	2.828195e-02	8.688274e+01
4.414098e-03	2.826284e-02	8.691100e+01
4.397810e-03	2.815855e-02	8.693916e+01
4.385402e-03	2.807910e-02	8.696724e+01
4.381375e-03	2.805332e-02	8.699529e+01
4.379191e-03	2.803934e-02	8.702333e+01
4.376628e-03	2.802292e-02	8.705136e+01
4.373046e-03	2.799999e-02	8.707936e+01
4.364381e-03	2.794451e-02	8.710730e+01
4.356139e-03	2.789174e-02	8.713519e+01
4.348360e-03	2.784193e-02	8.716303e+01
4.338912e-03	2.778144e-02	8.719081e+01
4.332689e-03	2.774159e-02	8.721856e+01
4.329435e-03	2.772076e-02	8.724628e+01
4.318478e-03	2.765060e-02	8.727393e+01
4.315472e-03	2.763135e-02	8.730156e+01
4.310371e-03	2.759869e-02	8.732916e+01
4.307534e-03	2.758053e-02	8.735674e+01
4.296264e-03	2.750837e-02	8.738425e+01
4.283957e-03	2.742957e-02	8.741168e+01
4.278801e-03	2.739656e-02	8.743907e+01
4.267978e-03	2.732726e-02	8.746640e+01
4.257967e-03	2.726316e-02	8.749366e+01
4.251945e-03	2.722460e-02	8.752089e+01
4.246406e-03	2.718914e-02	8.754808e+01
4.239996e-03	2.714809e-02	8.757523e+01
4.232592e-03	2.710069e-02	8.760233e+01
4.227409e-03	2.706750e-02	8.762939e+01
4.219269e-03	2.701538e-02	8.765641e+01
4.215990e-03	2.699439e-02	8.768340e+01
4.208335e-03	2.694537e-02	8.771035e+01
4.205864e-03	2.692955e-02	8.773728e+01
4.191764e-03	2.683927e-02	8.776412e+01
4.184451e-03	2.679245e-02	8.779091e+01
4.176903e-03	2.674412e-02	8.781765e+01
4.172320e-03	2.671477e-02	8.784437e+01
4.164674e-03	2.666581e-02	8.787103e+01
4.155955e-03	2.660999e-02	8.789764e+01
4.148845e-03	2.656446e-02	8.792421e+01
4.142993e-03	2.652699e-02	8.795074e+01
4.131127e-03	2.645102e-02	8.797719e+01
4.125370e-03	2.641416e-02	8.800360e+01
4.115560e-03	2.635134e-02	8.802995e+01
4.112892e-03	2.633426e-02	8.805629e+01
4.108752e-03	2.630776e-02	8.808259e+01
4.103795e-03	2.627602e-02	8.810887e+01
4.096491e-03	2.622925e-02	8.813510e+01
4.093691e-03	2.621132e-02	8.816131e+01
4.088735e-03	2.617959e-02	8.818749e+01
4.076220e-03	2.609946e-02	8.821359e+01
4.067358e-03	2.604272e-02	8.823963e+01
4.061863e-03	2.600753e-02	8.826564e+01
4.057815e-03	2.598161e-02	8.829162e+01
4.048528e-03	2.592215e-02	8.831754e+01
4.042689e-03	2.588476e-02	8.834343e+01
4.032248e-03	2.581791e-02	8.836925e+01
4.027070e-03	2.578476e-02	8.839503e+01
4.019091e-03	2.573367e-02	8.842077e+01
4.010029e-03	2.567565e-02	8.844644e+01
4.001718e-03	2.562243e-02	8.847206e+01
3.990946e-03	2.555346e-02	8.849762e+01
3.984189e-03	2.551020e-02	8.852313e+01
3.982847e-03	2.550160e-02	8.854863e+01
3.970271e-03	2.542108e-02	8.857405e+01
3.968053e-03	2.540688e-02	8.859946e+01
3.956193e-03	2.533094e-02	8.862479e+01
3.950254e-03	2.529292e-02	8.865008e+01
3.947112e-03	2.527280e-02	8.867535e+01
3.935777e-03	2.520022e-02	8.870055e+01
3.925563e-03	2.513482e-02	8.872569e+01
3.917006e-03	2.508004e-02	8.875077e+01
3.913898e-03	2.506013e-02	8.877583e+01
3.907879e-03	2.502160e-02	8.880085e+01
3.907313e-03	2.501797e-02	8.882587e+01
3.892827e-03	2.492522e-02	8.885079e+01
3.892113e-03	2.492065e-02	8.887571e+01
3.881680e-03	2.485384e-02	8.890057e+01
3.879349e-03	2.483892e-02	8.892541e+01
3.869083e-03	2.477319e-02	8.895018e+01
3.867969e-03	2.476605e-02	8.897495e+01
3.847231e-03	2.463328e-02	8.899958e+01
3.842566e-03	2.460341e-02	8.902418e+01
3.840353e-03	2.458923e-02	8.904877e+01
3.833055e-03	2.454251e-02	8.907331e+01
3.817466e-03	2.444269e-02	8.909776e+01
3.812633e-03	2.441174e-02	8.912217e+01
3.811270e-03	2.440302e-02	8.914657e+01
3.805053e-03	2.436321e-02	8.917093e+01
3.792305e-03	2.428159e-02	8.919522e+01
3.790674e-03	2.427115e-02	8.921949e+01
3.783357e-03	2.422430e-02	8.924371e+01
3.779892e-03	2.420211e-02	8.926791e+01
3.773095e-03	2.415859e-02	8.929207e+01
3.764503e-03	2.410358e-02	8.931618e+01
3.761175e-03	2.408227e-02	8.934026e+01
3.756204e-03	2.405044e-02	8.936431e+01
3.744426e-03	2.397503e-02	8.938828e+01
3.739390e-03	2.394278e-02	8.941223e+01
3.732824e-03	2.390074e-02	8.943613e+01
3.723588e-03	2.384161e-02	8.945997e+01
3.718989e-03	2.381216e-02	8.948378e+01
3.714350e-03	2.378245e-02	8.950756e+01
3.712814e-03	2.377262e-02	8.953134e+01
3.701697e-03	2.370144e-02	8.955504e+01
3.699478e-03	2.368723e-02	8.957872e+01
3.686724e-03	2.360557e-02	8.960233e+01
3.679731e-03	2.356079e-02	8.962589e+01
3.676550e-03	2.354043e-02	8.964943e+01
3.671818e-03	2.351013e-02	8.967294e+01
3.660292e-03	2.343633e-02	8.969638e+01
3.656165e-03	2.340991e-02	8.971979e+01
3.643108e-03	2.332630e-02	8.974311e+01
3.632824e-03	2.326045e-02	8.976637e+01
3.628721e-03	2.323418e-02	8.978961e+01
3.621452e-03	2.318764e-02	8.981280e+01
3.617438e-03	2.316194e-02	8.983596e+01
3.613704e-03	2.313803e-02	8.985910e+01
3.611463e-03	2.312368e-02	8.988222e+01
3.604346e-03	2.307811e-02	8.990530e+01
3.598489e-03	2.304061e-02	8.992834e+01
3.591643e-03	2.299678e-02	8.995134e+01
3.586396e-03	2.296318e-02	8.997430e+01
3.584170e-03	2.294893e-02	8.999725e+01
3.575507e-03	2.289347e-02	9.002014e+01
3.569459e-03	2.285474e-02	9.004300e+01
3.560120e-03	2.279494e-02	9.006579e+01
3.556304e-03	2.277051e-02	9.008856e+01
3.553973e-03	2.275558e-02	9.011132e+01
3.542758e-03	2.268378e-02	9.013400e+01
3.536137e-03	2.264138e-02	9.015664e+01
3.533227e-03	2.262275e-02	9.017927e+01
3.527839e-03	2.258825e-02	9.020185e+01
3.522609e-03	2.255476e-02	9.022441e+01
3.516374e-03	2.251484e-02	9.024692e+01
3.504877e-03	2.244123e-02	9.026936e+01
3.501615e-03	2.242034e-02	9.029178e+01
3.497963e-03	2.239696e-02	9.031418e+01
3.491432e-03	2.235514e-02	9.033654e+01
3.486884e-03	2.232602e-02	9.035886e+01
3.476980e-03	2.226261e-02	9.038113e+01
3.474549e-03	2.224704e-02	9.040337e+01
3.466352e-03	2.219456e-02	9.042557e+01
3.456021e-03	2.212841e-02	9.044770e+01
3.454841e-03	2.212085e-02	9.046982e+01
3.449072e-03	2.208392e-02	9.049190e+01
3.433549e-03	2.198453e-02	9.051388e+01
3.431248e-03	2.196979e-02	9.053585e+01
3.419987e-03	2.189769e-02	9.055775e+01
3.417855e-03	2.188404e-02	9.057964e+01
3.413122e-03	2.185374e-02	9.060149e+01
3.403477e-03	2.179198e-02	9.062328e+01
3.399903e-03	2.176909e-02	9.064505e+01
3.397885e-03	2.175618e-02	9.066681e+01
3.394616e-03	2.173525e-02	9.068854e+01
3.386540e-03	2.168353e-02	9.071023e+01
3.378352e-03	2.163111e-02	9.073186e+01
3.374728e-03	2.160790e-02	9.075346e+01
3.368545e-03	2.156832e-02	9.077503e+01
3.363527e-03	2.153619e-02	9.079657e+01
3.353607e-03	2.147267e-02	9.081804e+01
3.346664e-03	2.142821e-02	9.083947e+01
3.342270e-03	2.140008e-02	9.086087e+01
3.338241e-03	2.137428e-02	9.088224e+01
3.332601e-03	2.133817e-02	9.090358e+01
3.328931e-03	2.131467e-02	9.092490e+01
3.323238e-03	2.127822e-02	9.094618e+01
3.307381e-03	2.117669e-02	9.096735e+01
3.298740e-03	2.112136e-02	9.098847e+01
3.297829e-03	2.111553e-02	9.100959e+01
3.288866e-03	2.105814e-02	9.103065e+01
3.282391e-03	2.101668e-02	9.105166e+01
3.280526e-03	2.100474e-02	9.107267e+01
3.275019e-03	2.096948e-02	9.109364e+01
3.271277e-03	2.094552e-02	9.111458e+01
3.266815e-03	2.091695e-02	9.113550e+01
3.260994e-03	2.087968e-02	9.115638e+01
