eigenvalue	percentage of variance	cumulative percentage of variance
8.551462e-03	5.458879e-02	7.013649e+01
8.535030e-03	5.448389e-02	7.019098e+01
8.524761e-03	5.441834e-02	7.024539e+01
8.511867e-03	5.433603e-02	7.029973e+01
8.504617e-03	5.428975e-02	7.035402e+01
8.500271e-03	5.426200e-02	7.040828e+01
8.477837e-03	5.411880e-02	7.046240e+01
8.459838e-03	5.400390e-02	7.051640e+01
8.441172e-03	5.388474e-02	7.057029e+01
8.438666e-03	5.386874e-02	7.062416e+01
8.416583e-03	5.372778e-02	7.067789e+01
8.407531e-03	5.367000e-02	7.073156e+01
8.399940e-03	5.362153e-02	7.078518e+01
8.383123e-03	5.351418e-02	7.083869e+01
8.376650e-03	5.347286e-02	7.089216e+01
8.369833e-03	5.342934e-02	7.094559e+01
8.360582e-03	5.337029e-02	7.099896e+01
8.343482e-03	5.326113e-02	7.105223e+01
8.321471e-03	5.312063e-02	7.110535e+01
8.311539e-03	5.305722e-02	7.115840e+01
8.300073e-03	5.298403e-02	7.121139e+01
8.291223e-03	5.292753e-02	7.126431e+01
8.284006e-03	5.288147e-02	7.131720e+01
8.263083e-03	5.274790e-02	7.136994e+01
8.255114e-03	5.269703e-02	7.142264e+01
8.244670e-03	5.263036e-02	7.147527e+01
8.231073e-03	5.254356e-02	7.152781e+01
8.219812e-03	5.247168e-02	7.158029e+01
8.204438e-03	5.237354e-02	7.163266e+01
8.178748e-03	5.220954e-02	7.168487e+01
8.171174e-03	5.216119e-02	7.173703e+01
8.158630e-03	5.208112e-02	7.178911e+01
8.149913e-03	5.202547e-02	7.184114e+01
8.122121e-03	5.184806e-02	7.189299e+01
8.112136e-03	5.178432e-02	7.194477e+01
8.098975e-03	5.170031e-02	7.199647e+01
8.089324e-03	5.163870e-02	7.204811e+01
8.076251e-03	5.155524e-02	7.209966e+01
8.066435e-03	5.149259e-02	7.215116e+01
8.061668e-03	5.146216e-02	7.220262e+01
8.029525e-03	5.125697e-02	7.225388e+01
8.015792e-03	5.116930e-02	7.230505e+01
8.009669e-03	5.113022e-02	7.235618e+01
7.994264e-03	5.103188e-02	7.240721e+01
7.978405e-03	5.093064e-02	7.245814e+01
7.964179e-03	5.083983e-02	7.250898e+01
7.955651e-03	5.078539e-02	7.255976e+01
7.944539e-03	5.071445e-02	7.261048e+01
7.928476e-03	5.061191e-02	7.266109e+01
7.919314e-03	5.055343e-02	7.271164e+01
7.910526e-03	5.049733e-02	7.276214e+01
7.905760e-03	5.046691e-02	7.281261e+01
7.888905e-03	5.035931e-02	7.286297e+01
7.869469e-03	5.023524e-02	7.291320e+01
7.865027e-03	5.020689e-02	7.296341e+01
7.845638e-03	5.008311e-02	7.301349e+01
7.833806e-03	5.000758e-02	7.306350e+01
7.822801e-03	4.993733e-02	7.311344e+01
7.818705e-03	4.991119e-02	7.316335e+01
7.808095e-03	4.984346e-02	7.321319e+01
7.806120e-03	4.983085e-02	7.326302e+01
7.778465e-03	4.965431e-02	7.331268e+01
7.775492e-03	4.963533e-02	7.336231e+01
7.760829e-03	4.954173e-02	7.341185e+01
7.733881e-03	4.936971e-02	7.346122e+01
7.722178e-03	4.929500e-02	7.351052e+01
7.707707e-03	4.920262e-02	7.355972e+01
7.694555e-03	4.911867e-02	7.360884e+01
7.693854e-03	4.911419e-02	7.365795e+01
7.684745e-03	4.905604e-02	7.370701e+01
7.659241e-03	4.889324e-02	7.375590e+01
7.653670e-03	4.885768e-02	7.380476e+01
7.645962e-03	4.880847e-02	7.385357e+01
7.633029e-03	4.872591e-02	7.390229e+01
7.614356e-03	4.860671e-02	7.395090e+01
7.604342e-03	4.854279e-02	7.399944e+01
7.603464e-03	4.853718e-02	7.404798e+01
7.583577e-03	4.841023e-02	7.409639e+01
7.566451e-03	4.830090e-02	7.414469e+01
7.548667e-03	4.818738e-02	7.419288e+01
7.544725e-03	4.816222e-02	7.424104e+01
7.539211e-03	4.812702e-02	7.428917e+01
7.526980e-03	4.804894e-02	7.433722e+01
7.522205e-03	4.801846e-02	7.438524e+01
7.511442e-03	4.794975e-02	7.443319e+01
7.499073e-03	4.787080e-02	7.448106e+01
7.482696e-03	4.776625e-02	7.452882e+01
7.477351e-03	4.773213e-02	7.457656e+01
7.448707e-03	4.754928e-02	7.462410e+01
7.444938e-03	4.752522e-02	7.467163e+01
7.435631e-03	4.746581e-02	7.471910e+01
7.420481e-03	4.736909e-02	7.476647e+01
7.408248e-03	4.729101e-02	7.481376e+01
7.403737e-03	4.726221e-02	7.486102e+01
7.390570e-03	4.717816e-02	7.490820e+01
7.385952e-03	4.714868e-02	7.495535e+01
7.369840e-03	4.704583e-02	7.500239e+01
7.345020e-03	4.688739e-02	7.504928e+01
7.333998e-03	4.681703e-02	7.509610e+01
7.324016e-03	4.675331e-02	7.514285e+01
7.310107e-03	4.666452e-02	7.518951e+01
7.298320e-03	4.658927e-02	7.523610e+01
7.283315e-03	4.649349e-02	7.528260e+01
7.278519e-03	4.646288e-02	7.532906e+01
7.262326e-03	4.635951e-02	7.537542e+01
7.244887e-03	4.624818e-02	7.542167e+01
7.240552e-03	4.622051e-02	7.546789e+01
7.231326e-03	4.616161e-02	7.551405e+01
7.215838e-03	4.606275e-02	7.556011e+01
7.206346e-03	4.600215e-02	7.560611e+01
7.190069e-03	4.589825e-02	7.565201e+01
7.175994e-03	4.580840e-02	7.569782e+01
7.168502e-03	4.576058e-02	7.574358e+01
7.162227e-03	4.572052e-02	7.578930e+01
7.141625e-03	4.558901e-02	7.583489e+01
7.137117e-03	4.556023e-02	7.588045e+01
7.122569e-03	4.546736e-02	7.592592e+01
7.107595e-03	4.537177e-02	7.597129e+01
7.097044e-03	4.530442e-02	7.601659e+01
7.088705e-03	4.525119e-02	7.606185e+01
7.079188e-03	4.519043e-02	7.610704e+01
7.071405e-03	4.514075e-02	7.615218e+01
7.062480e-03	4.508377e-02	7.619726e+01
7.048739e-03	4.499606e-02	7.624226e+01
7.020507e-03	4.481584e-02	7.628707e+01
7.018021e-03	4.479997e-02	7.633187e+01
7.009912e-03	4.474821e-02	7.637662e+01
6.996836e-03	4.466473e-02	7.642128e+01
6.989475e-03	4.461774e-02	7.646590e+01
6.977124e-03	4.453890e-02	7.651044e+01
6.968168e-03	4.448173e-02	7.655492e+01
6.960094e-03	4.443019e-02	7.659935e+01
6.948582e-03	4.435670e-02	7.664371e+01
6.940915e-03	4.430776e-02	7.668802e+01
6.923145e-03	4.419432e-02	7.673221e+01
6.913638e-03	4.413364e-02	7.677635e+01
6.906590e-03	4.408865e-02	7.682043e+01
6.902568e-03	4.406297e-02	7.686450e+01
6.889125e-03	4.397716e-02	7.690847e+01
6.876567e-03	4.389699e-02	7.695237e+01
6.865285e-03	4.382497e-02	7.699620e+01
6.859581e-03	4.378856e-02	7.703999e+01
6.856206e-03	4.376701e-02	7.708375e+01
6.839689e-03	4.366158e-02	7.712741e+01
6.827040e-03	4.358083e-02	7.717099e+01
6.819014e-03	4.352960e-02	7.721452e+01
6.807075e-03	4.345338e-02	7.725798e+01
6.784883e-03	4.331172e-02	7.730129e+01
6.779913e-03	4.327999e-02	7.734457e+01
6.772528e-03	4.323285e-02	7.738780e+01
6.755332e-03	4.312308e-02	7.743093e+01
6.745774e-03	4.306206e-02	7.747399e+01
6.728285e-03	4.295042e-02	7.751694e+01
6.726576e-03	4.293951e-02	7.755988e+01
6.714354e-03	4.286149e-02	7.760274e+01
6.697827e-03	4.275599e-02	7.764549e+01
6.689899e-03	4.270539e-02	7.768820e+01
6.682874e-03	4.266054e-02	7.773086e+01
6.661871e-03	4.252646e-02	7.777339e+01
6.658202e-03	4.250304e-02	7.781589e+01
6.653384e-03	4.247229e-02	7.785836e+01
6.632313e-03	4.233778e-02	7.790070e+01
6.626063e-03	4.229788e-02	7.794300e+01
6.614804e-03	4.222601e-02	7.798522e+01
6.610927e-03	4.220126e-02	7.802743e+01
6.608727e-03	4.218721e-02	7.806961e+01
6.598080e-03	4.211925e-02	7.811173e+01
6.585873e-03	4.204133e-02	7.815377e+01
6.564419e-03	4.190438e-02	7.819568e+01
6.557469e-03	4.186001e-02	7.823754e+01
6.545246e-03	4.178198e-02	7.827932e+01
6.538423e-03	4.173843e-02	7.832106e+01
6.530348e-03	4.168688e-02	7.836274e+01
6.510330e-03	4.155909e-02	7.840430e+01
6.506549e-03	4.153496e-02	7.844584e+01
6.495202e-03	4.146252e-02	7.848730e+01
6.481917e-03	4.137772e-02	7.852868e+01
6.475795e-03	4.133864e-02	7.857002e+01
6.465155e-03	4.127072e-02	7.861129e+01
6.450329e-03	4.117608e-02	7.865246e+01
6.446103e-03	4.114910e-02	7.869361e+01
6.426917e-03	4.102662e-02	7.873464e+01
6.416041e-03	4.095719e-02	7.877560e+01
6.413418e-03	4.094045e-02	7.881654e+01
6.409432e-03	4.091501e-02	7.885745e+01
6.387916e-03	4.077766e-02	7.889823e+01
6.385335e-03	4.076118e-02	7.893899e+01
6.377579e-03	4.071167e-02	7.897970e+01
6.362965e-03	4.061838e-02	7.902032e+01
6.353482e-03	4.055784e-02	7.906088e+01
6.343682e-03	4.049529e-02	7.910138e+01
6.331388e-03	4.041680e-02	7.914179e+01
6.317721e-03	4.032956e-02	7.918212e+01
6.315215e-03	4.031357e-02	7.922243e+01
6.307569e-03	4.026475e-02	7.926270e+01
6.301026e-03	4.022299e-02	7.930292e+01
6.287956e-03	4.013955e-02	7.934306e+01
6.273356e-03	4.004635e-02	7.938311e+01
6.271902e-03	4.003708e-02	7.942315e+01
6.254053e-03	3.992313e-02	7.946307e+01
6.241693e-03	3.984423e-02	7.950291e+01
6.239895e-03	3.983275e-02	7.954275e+01
6.227563e-03	3.975403e-02	7.958250e+01
6.226164e-03	3.974510e-02	7.962224e+01
6.216013e-03	3.968030e-02	7.966193e+01
6.197634e-03	3.956298e-02	7.970149e+01
6.184608e-03	3.947983e-02	7.974097e+01
6.175772e-03	3.942342e-02	7.978039e+01
6.164987e-03	3.935458e-02	7.981975e+01
6.152718e-03	3.927625e-02	7.985902e+01
6.138375e-03	3.918469e-02	7.989821e+01
6.133240e-03	3.915191e-02	7.993736e+01
6.125738e-03	3.910403e-02	7.997646e+01
6.113303e-03	3.902465e-02	8.001549e+01
6.099412e-03	3.893597e-02	8.005442e+01
6.095360e-03	3.891011e-02	8.009333e+01
6.084366e-03	3.883992e-02	8.013217e+01
6.076413e-03	3.878916e-02	8.017096e+01
6.074931e-03	3.877970e-02	8.020974e+01
6.057135e-03	3.866610e-02	8.024841e+01
6.048346e-03	3.860999e-02	8.028702e+01
6.037496e-03	3.854073e-02	8.032556e+01
6.023410e-03	3.845081e-02	8.036401e+01
6.019030e-03	3.842285e-02	8.040243e+01
6.014676e-03	3.839506e-02	8.044083e+01
6.001907e-03	3.831354e-02	8.047914e+01
5.995089e-03	3.827002e-02	8.051741e+01
5.987456e-03	3.822129e-02	8.055563e+01
5.975912e-03	3.814760e-02	8.059378e+01
5.970789e-03	3.811490e-02	8.063190e+01
5.960658e-03	3.805023e-02	8.066995e+01
5.952095e-03	3.799557e-02	8.070794e+01
5.945047e-03	3.795058e-02	8.074589e+01
5.927232e-03	3.783685e-02	8.078373e+01
5.920579e-03	3.779438e-02	8.082152e+01
5.914339e-03	3.775455e-02	8.085928e+01
5.907983e-03	3.771398e-02	8.089699e+01
5.900992e-03	3.766935e-02	8.093466e+01
5.880675e-03	3.753965e-02	8.097220e+01
5.860302e-03	3.740960e-02	8.100961e+01
5.857391e-03	3.739101e-02	8.104700e+01
5.850026e-03	3.734400e-02	8.108435e+01
5.844453e-03	3.730843e-02	8.112165e+01
5.824952e-03	3.718394e-02	8.115884e+01
5.814946e-03	3.712006e-02	8.119596e+01
5.813275e-03	3.710940e-02	8.123307e+01
5.807668e-03	3.707361e-02	8.127014e+01
5.795750e-03	3.699753e-02	8.130714e+01
5.789660e-03	3.695865e-02	8.134410e+01
5.782078e-03	3.691025e-02	8.138101e+01
5.770880e-03	3.683877e-02	8.141785e+01
5.762774e-03	3.678702e-02	8.145463e+01
5.754640e-03	3.673510e-02	8.149137e+01
5.738998e-03	3.663525e-02	8.152800e+01
5.730722e-03	3.658242e-02	8.156459e+01
5.718539e-03	3.650465e-02	8.160109e+01
5.714551e-03	3.647919e-02	8.163757e+01
5.705983e-03	3.642449e-02	8.167399e+01
5.701141e-03	3.639359e-02	8.171039e+01
5.693701e-03	3.634609e-02	8.174673e+01
5.678649e-03	3.625000e-02	8.178298e+01
5.675967e-03	3.623288e-02	8.181922e+01
5.661130e-03	3.613817e-02	8.185535e+01
5.650937e-03	3.607311e-02	8.189143e+01
5.646339e-03	3.604375e-02	8.192747e+01
5.630363e-03	3.594177e-02	8.196341e+01
5.623942e-03	3.590078e-02	8.199931e+01
5.613315e-03	3.583294e-02	8.203515e+01
5.598944e-03	3.574121e-02	8.207089e+01
5.596230e-03	3.572388e-02	8.210661e+01
5.592953e-03	3.570296e-02	8.214231e+01
5.573453e-03	3.557848e-02	8.217789e+01
5.568489e-03	3.554680e-02	8.221344e+01
5.562245e-03	3.550693e-02	8.224895e+01
5.554525e-03	3.545765e-02	8.228440e+01
5.546321e-03	3.540528e-02	8.231981e+01
5.540684e-03	3.536930e-02	8.235518e+01
5.523504e-03	3.525963e-02	8.239044e+01
5.517327e-03	3.522020e-02	8.242566e+01
5.505087e-03	3.514206e-02	8.246080e+01
5.498297e-03	3.509872e-02	8.249590e+01
5.491388e-03	3.505462e-02	8.253095e+01
5.481852e-03	3.499374e-02	8.256595e+01
5.478740e-03	3.497388e-02	8.260092e+01
5.466820e-03	3.489779e-02	8.263582e+01
5.444859e-03	3.475759e-02	8.267058e+01
5.442438e-03	3.474214e-02	8.270532e+01
5.432004e-03	3.467553e-02	8.274000e+01
5.421136e-03	3.460616e-02	8.277460e+01
5.411606e-03	3.454532e-02	8.280915e+01
5.407092e-03	3.451650e-02	8.284366e+01
5.395570e-03	3.444296e-02	8.287811e+01
5.388516e-03	3.439793e-02	8.291250e+01
5.384524e-03	3.437244e-02	8.294688e+01
5.376052e-03	3.431836e-02	8.298119e+01
5.370197e-03	3.428099e-02	8.301548e+01
5.362165e-03	3.422971e-02	8.304971e+01
5.355993e-03	3.419031e-02	8.308390e+01
5.339547e-03	3.408533e-02	8.311798e+01
5.331390e-03	3.403326e-02	8.315201e+01
5.322689e-03	3.397771e-02	8.318599e+01
5.320119e-03	3.396131e-02	8.321995e+01
5.306802e-03	3.387629e-02	8.325383e+01
5.294521e-03	3.379790e-02	8.328763e+01
5.293713e-03	3.379275e-02	8.332142e+01
5.277303e-03	3.368799e-02	8.335511e+01
5.273551e-03	3.366404e-02	8.338877e+01
5.263827e-03	3.360197e-02	8.342237e+01
5.256339e-03	3.355416e-02	8.345593e+01
5.247673e-03	3.349885e-02	8.348943e+01
5.240550e-03	3.345338e-02	8.352288e+01
5.223200e-03	3.334262e-02	8.355622e+01
5.216985e-03	3.330295e-02	8.358953e+01
5.212143e-03	3.327204e-02	8.362280e+01
5.200960e-03	3.320065e-02	8.365600e+01
5.196748e-03	3.317376e-02	8.368917e+01
5.185050e-03	3.309909e-02	8.372227e+01
5.175823e-03	3.304019e-02	8.375531e+01
5.172021e-03	3.301592e-02	8.378833e+01
5.161177e-03	3.294669e-02	8.382127e+01
5.148261e-03	3.286424e-02	8.385414e+01
5.147253e-03	3.285781e-02	8.388700e+01
5.137797e-03	3.279744e-02	8.391979e+01
5.134704e-03	3.277770e-02	8.395257e+01
5.121863e-03	3.269573e-02	8.398527e+01
5.120786e-03	3.268885e-02	8.401796e+01
5.102741e-03	3.257366e-02	8.405053e+01
5.089650e-03	3.249009e-02	8.408302e+01
5.085910e-03	3.246622e-02	8.411549e+01
5.066547e-03	3.234262e-02	8.414783e+01
5.063193e-03	3.232121e-02	8.418015e+01
5.058612e-03	3.229196e-02	8.421244e+01
5.056002e-03	3.227530e-02	8.424472e+01
5.051839e-03	3.224873e-02	8.427697e+01
5.039674e-03	3.217107e-02	8.430914e+01
5.035643e-03	3.214534e-02	8.434128e+01
5.023504e-03	3.206785e-02	8.437335e+01
5.014201e-03	3.200846e-02	8.440536e+01
5.006699e-03	3.196057e-02	8.443732e+01
4.996929e-03	3.189820e-02	8.446922e+01
4.994241e-03	3.188105e-02	8.450110e+01
4.979634e-03	3.178780e-02	8.453289e+01
4.976421e-03	3.176729e-02	8.456465e+01
4.965782e-03	3.169938e-02	8.459635e+01
4.956116e-03	3.163767e-02	8.462799e+01
4.948193e-03	3.158710e-02	8.465958e+01
4.936259e-03	3.151091e-02	8.469109e+01
4.930104e-03	3.147162e-02	8.472256e+01
4.924388e-03	3.143513e-02	8.475400e+01
4.918168e-03	3.139543e-02	8.478539e+01
4.908138e-03	3.133140e-02	8.481672e+01
4.905667e-03	3.131563e-02	8.484804e+01
4.896826e-03	3.125919e-02	8.487930e+01
4.888262e-03	3.120452e-02	8.491050e+01
4.882178e-03	3.116569e-02	8.494167e+01
4.869734e-03	3.108625e-02	8.497275e+01
4.867613e-03	3.107271e-02	8.500383e+01
4.854202e-03	3.098710e-02	8.503481e+01
4.848435e-03	3.095029e-02	8.506576e+01
4.845722e-03	3.093296e-02	8.509670e+01
4.840439e-03	3.089924e-02	8.512760e+01
4.825127e-03	3.080150e-02	8.515840e+01
4.815625e-03	3.074084e-02	8.518914e+01
4.813115e-03	3.072482e-02	8.521986e+01
4.810724e-03	3.070956e-02	8.525057e+01
4.794941e-03	3.060880e-02	8.528118e+01
4.785070e-03	3.054579e-02	8.531173e+01
4.770642e-03	3.045368e-02	8.534218e+01
4.765339e-03	3.041984e-02	8.537260e+01
4.756354e-03	3.036248e-02	8.540296e+01
4.751826e-03	3.033358e-02	8.543330e+01
4.745554e-03	3.029353e-02	8.546359e+01
4.729590e-03	3.019163e-02	8.549378e+01
4.723660e-03	3.015377e-02	8.552394e+01
4.718118e-03	3.011840e-02	8.555405e+01
4.714787e-03	3.009713e-02	8.558415e+01
4.708959e-03	3.005993e-02	8.561421e+01
4.700998e-03	3.000911e-02	8.564422e+01
4.695066e-03	2.997124e-02	8.567419e+01
4.690359e-03	2.994120e-02	8.570413e+01
4.672227e-03	2.982545e-02	8.573396e+01
4.669756e-03	2.980968e-02	8.576377e+01
4.657962e-03	2.973439e-02	8.579350e+01
4.652771e-03	2.970125e-02	8.582320e+01
4.642276e-03	2.963425e-02	8.585284e+01
4.630194e-03	2.955713e-02	8.588240e+01
4.627435e-03	2.953952e-02	8.591193e+01
4.612910e-03	2.944680e-02	8.594138e+01
4.610927e-03	2.943414e-02	8.597082e+01
4.598689e-03	2.935601e-02	8.600017e+01
4.592094e-03	2.931392e-02	8.602949e+01
4.585602e-03	2.927248e-02	8.605876e+01
4.575009e-03	2.920485e-02	8.608796e+01
4.566481e-03	2.915041e-02	8.611711e+01
4.564728e-03	2.913922e-02	8.614625e+01
4.554892e-03	2.907644e-02	8.617533e+01
4.547221e-03	2.902747e-02	8.620436e+01
4.534744e-03	2.894782e-02	8.623330e+01
4.528828e-03	2.891005e-02	8.626221e+01
4.517918e-03	2.884041e-02	8.629105e+01
4.508468e-03	2.878008e-02	8.631983e+01
4.505095e-03	2.875855e-02	8.634859e+01
4.500248e-03	2.872761e-02	8.637732e+01
4.486590e-03	2.864042e-02	8.640596e+01
4.480468e-03	2.860134e-02	8.643456e+01
4.469623e-03	2.853212e-02	8.646309e+01
4.458205e-03	2.845922e-02	8.649155e+01
4.456143e-03	2.844606e-02	8.652000e+01
4.453971e-03	2.843220e-02	8.654843e+01
4.446143e-03	2.838223e-02	8.657681e+01
4.434778e-03	2.830968e-02	8.660512e+01
4.428348e-03	2.826863e-02	8.663339e+01
4.422901e-03	2.823386e-02	8.666163e+01
4.414360e-03	2.817934e-02	8.668981e+01
4.406948e-03	2.813203e-02	8.671794e+01
4.401226e-03	2.809550e-02	8.674603e+01
4.388145e-03	2.801200e-02	8.677405e+01
4.384682e-03	2.798989e-02	8.680204e+01
4.378727e-03	2.795187e-02	8.682999e+01
4.370191e-03	2.789738e-02	8.685788e+01
4.364036e-03	2.785809e-02	8.688574e+01
4.358838e-03	2.782491e-02	8.691357e+01
4.351328e-03	2.777697e-02	8.694134e+01
4.340040e-03	2.770491e-02	8.696905e+01
4.337516e-03	2.768880e-02	8.699674e+01
4.332065e-03	2.765401e-02	8.702439e+01
4.323078e-03	2.759663e-02	8.705199e+01
4.316066e-03	2.755188e-02	8.707954e+01
4.304720e-03	2.747945e-02	8.710702e+01
4.298292e-03	2.743841e-02	8.713446e+01
4.290253e-03	2.738709e-02	8.716185e+01
4.287195e-03	2.736758e-02	8.718921e+01
4.273536e-03	2.728038e-02	8.721649e+01
4.270715e-03	2.726237e-02	8.724376e+01
4.260092e-03	2.719456e-02	8.727095e+01
4.254141e-03	2.715657e-02	8.729811e+01
4.250036e-03	2.713037e-02	8.732524e+01
4.246441e-03	2.710742e-02	8.735235e+01
4.241628e-03	2.707669e-02	8.737942e+01
4.231592e-03	2.701263e-02	8.740643e+01
4.223240e-03	2.695931e-02	8.743339e+01
4.213241e-03	2.689548e-02	8.746029e+01
4.209460e-03	2.687135e-02	8.748716e+01
4.204959e-03	2.684262e-02	8.751400e+01
4.198162e-03	2.679923e-02	8.754080e+01
4.194424e-03	2.677537e-02	8.756758e+01
4.183745e-03	2.670719e-02	8.759428e+01
4.181241e-03	2.669121e-02	8.762098e+01
4.167867e-03	2.660584e-02	8.764758e+01
4.160403e-03	2.655819e-02	8.767414e+01
4.152714e-03	2.650911e-02	8.770065e+01
4.146408e-03	2.646885e-02	8.772712e+01
4.142631e-03	2.644474e-02	8.775356e+01
4.138358e-03	2.641747e-02	8.777998e+01
4.125665e-03	2.633644e-02	8.780632e+01
4.121132e-03	2.630750e-02	8.783262e+01
4.113528e-03	2.625896e-02	8.785888e+01
4.103856e-03	2.619722e-02	8.788508e+01
4.091915e-03	2.612099e-02	8.791120e+01
4.088561e-03	2.609958e-02	8.793730e+01
4.080659e-03	2.604914e-02	8.796335e+01
4.077415e-03	2.602843e-02	8.798938e+01
4.070650e-03	2.598525e-02	8.801536e+01
4.064210e-03	2.594413e-02	8.804131e+01
4.055986e-03	2.589164e-02	8.806720e+01
4.050346e-03	2.585563e-02	8.809306e+01
4.041236e-03	2.579748e-02	8.811885e+01
4.034036e-03	2.575152e-02	8.814460e+01
4.024363e-03	2.568977e-02	8.817029e+01
4.016489e-03	2.563950e-02	8.819593e+01
4.010743e-03	2.560282e-02	8.822154e+01
4.006447e-03	2.557540e-02	8.824711e+01
4.002458e-03	2.554994e-02	8.827266e+01
3.993075e-03	2.549004e-02	8.829815e+01
3.983777e-03	2.543068e-02	8.832358e+01
3.980809e-03	2.541174e-02	8.834899e+01
3.973096e-03	2.536251e-02	8.837436e+01
3.964223e-03	2.530586e-02	8.839966e+01
3.961573e-03	2.528894e-02	8.842495e+01
3.950084e-03	2.521560e-02	8.845017e+01
3.947941e-03	2.520192e-02	8.847537e+01
3.938962e-03	2.514461e-02	8.850051e+01
3.933635e-03	2.511060e-02	8.852562e+01
3.929688e-03	2.508541e-02	8.855071e+01
3.925998e-03	2.506185e-02	8.857577e+01
3.909254e-03	2.495496e-02	8.860073e+01
3.904990e-03	2.492775e-02	8.862565e+01
3.897100e-03	2.487738e-02	8.865053e+01
3.890714e-03	2.483661e-02	8.867537e+01
3.887315e-03	2.481491e-02	8.870018e+01
3.878697e-03	2.475990e-02	8.872494e+01
3.872395e-03	2.471967e-02	8.874966e+01
3.868267e-03	2.469332e-02	8.877436e+01
3.860749e-03	2.464533e-02	8.879900e+01
3.856639e-03	2.461909e-02	8.882362e+01
3.849986e-03	2.457662e-02	8.884820e+01
3.843935e-03	2.453800e-02	8.887274e+01
3.836716e-03	2.449191e-02	8.889723e+01
3.830875e-03	2.445463e-02	8.892168e+01
3.816943e-03	2.436569e-02	8.894605e+01
3.808191e-03	2.430982e-02	8.897036e+01
3.804782e-03	2.428806e-02	8.899465e+01
3.796981e-03	2.423826e-02	8.901888e+01
3.790678e-03	2.419802e-02	8.904308e+01
3.787462e-03	2.417750e-02	8.906726e+01
3.782305e-03	2.414458e-02	8.909140e+01
3.778010e-03	2.411716e-02	8.911552e+01
3.772969e-03	2.408498e-02	8.913961e+01
3.768566e-03	2.405688e-02	8.916366e+01
3.756474e-03	2.397969e-02	8.918764e+01
3.746973e-03	2.391903e-02	8.921156e+01
3.745810e-03	2.391161e-02	8.923547e+01
3.734802e-03	2.384134e-02	8.925931e+01
3.728661e-03	2.380213e-02	8.928312e+01
3.724962e-03	2.377852e-02	8.930689e+01
3.722062e-03	2.376001e-02	8.933065e+01
3.713279e-03	2.370394e-02	8.935436e+01
3.702660e-03	2.363616e-02	8.937799e+01
3.698502e-03	2.360962e-02	8.940160e+01
3.683510e-03	2.351391e-02	8.942512e+01
3.680760e-03	2.349636e-02	8.944861e+01
3.678026e-03	2.347890e-02	8.947209e+01
3.675856e-03	2.346505e-02	8.949556e+01
3.670528e-03	2.343104e-02	8.951899e+01
3.665481e-03	2.339882e-02	8.954239e+01
3.653818e-03	2.332437e-02	8.956571e+01
3.648937e-03	2.329322e-02	8.958901e+01
3.637968e-03	2.322320e-02	8.961223e+01
3.635117e-03	2.320500e-02	8.963543e+01
3.630435e-03	2.317510e-02	8.965861e+01
3.628632e-03	2.316360e-02	8.968177e+01
3.621450e-03	2.311775e-02	8.970489e+01
3.612596e-03	2.306123e-02	8.972795e+01
3.607492e-03	2.302865e-02	8.975098e+01
3.598236e-03	2.296956e-02	8.977395e+01
3.593271e-03	2.293787e-02	8.979689e+01
3.591842e-03	2.292875e-02	8.981982e+01
3.586007e-03	2.289150e-02	8.984271e+01
3.576620e-03	2.283158e-02	8.986554e+01
3.573618e-03	2.281241e-02	8.988835e+01
3.560604e-03	2.272933e-02	8.991108e+01
3.559270e-03	2.272082e-02	8.993380e+01
3.552494e-03	2.267757e-02	8.995648e+01
3.544174e-03	2.262445e-02	8.997910e+01
3.540960e-03	2.260394e-02	9.000171e+01
3.535028e-03	2.256607e-02	9.002427e+01
3.531990e-03	2.254668e-02	9.004682e+01
3.530944e-03	2.254000e-02	9.006936e+01
3.523156e-03	2.249028e-02	9.009185e+01
3.518773e-03	2.246230e-02	9.011431e+01
3.506623e-03	2.238475e-02	9.013670e+01
3.498024e-03	2.232985e-02	9.015903e+01
3.491291e-03	2.228687e-02	9.018132e+01
3.485817e-03	2.225193e-02	9.020357e+01
3.477806e-03	2.220079e-02	9.022577e+01
3.472373e-03	2.216611e-02	9.024793e+01
3.469837e-03	2.214992e-02	9.027008e+01
3.465921e-03	2.212492e-02	9.029221e+01
3.458882e-03	2.207999e-02	9.031429e+01
3.449696e-03	2.202134e-02	9.033631e+01
3.445208e-03	2.199270e-02	9.035830e+01
3.431131e-03	2.190283e-02	9.038021e+01
3.430770e-03	2.190053e-02	9.040211e+01
3.424544e-03	2.186079e-02	9.042397e+01
3.420997e-03	2.183815e-02	9.044581e+01
3.413587e-03	2.179084e-02	9.046760e+01
3.409038e-03	2.176181e-02	9.048936e+01
3.401579e-03	2.171419e-02	9.051107e+01
3.388928e-03	2.163343e-02	9.053271e+01
3.387935e-03	2.162709e-02	9.055433e+01
3.378909e-03	2.156947e-02	9.057590e+01
3.374458e-03	2.154106e-02	9.059744e+01
3.364934e-03	2.148027e-02	9.061892e+01
3.363025e-03	2.146808e-02	9.064039e+01
3.358025e-03	2.143616e-02	9.066183e+01
3.354892e-03	2.141616e-02	9.068324e+01
3.347482e-03	2.136886e-02	9.070461e+01
3.341926e-03	2.133339e-02	9.072595e+01
3.337008e-03	2.130200e-02	9.074725e+01
3.330220e-03	2.125867e-02	9.076851e+01
3.324732e-03	2.122363e-02	9.078973e+01
3.320043e-03	2.119370e-02	9.081092e+01
