eigenvalue	percentage of variance	cumulative percentage of variance
8.545309e-03	5.469937e-02	7.074682e+01
8.536121e-03	5.464056e-02	7.080146e+01
8.525934e-03	5.457535e-02	7.085603e+01
8.513703e-03	5.449706e-02	7.091053e+01
8.494683e-03	5.437531e-02	7.096490e+01
8.476324e-03	5.425779e-02	7.101916e+01
8.455748e-03	5.412608e-02	7.107329e+01
8.450498e-03	5.409248e-02	7.112738e+01
8.438889e-03	5.401816e-02	7.118140e+01
8.432990e-03	5.398041e-02	7.123538e+01
8.412701e-03	5.385053e-02	7.128923e+01
8.397880e-03	5.375566e-02	7.134298e+01
8.379140e-03	5.363570e-02	7.139662e+01
8.369179e-03	5.357194e-02	7.145019e+01
8.366626e-03	5.355560e-02	7.150375e+01
8.349403e-03	5.344536e-02	7.155719e+01
8.339864e-03	5.338430e-02	7.161058e+01
8.328415e-03	5.331101e-02	7.166389e+01
8.301517e-03	5.313883e-02	7.171703e+01
8.289400e-03	5.306127e-02	7.177009e+01
8.268370e-03	5.292666e-02	7.182302e+01
8.258183e-03	5.286145e-02	7.187588e+01
8.246303e-03	5.278540e-02	7.192866e+01
8.240791e-03	5.275012e-02	7.198141e+01
8.228879e-03	5.267387e-02	7.203409e+01
8.216508e-03	5.259468e-02	7.208668e+01
8.205771e-03	5.252595e-02	7.213921e+01
8.192561e-03	5.244139e-02	7.219165e+01
8.174845e-03	5.232799e-02	7.224398e+01
8.164974e-03	5.226481e-02	7.229624e+01
8.153443e-03	5.219100e-02	7.234843e+01
8.137841e-03	5.209113e-02	7.240052e+01
8.126915e-03	5.202119e-02	7.245254e+01
8.114972e-03	5.194474e-02	7.250449e+01
8.086289e-03	5.176114e-02	7.255625e+01
8.076946e-03	5.170133e-02	7.260795e+01
8.075491e-03	5.169202e-02	7.265964e+01
8.063932e-03	5.161803e-02	7.271126e+01
8.052562e-03	5.154524e-02	7.276281e+01
8.036117e-03	5.143998e-02	7.281425e+01
8.031306e-03	5.140918e-02	7.286566e+01
8.012561e-03	5.128919e-02	7.291694e+01
7.993920e-03	5.116987e-02	7.296811e+01
7.973556e-03	5.103952e-02	7.301915e+01
7.958930e-03	5.094590e-02	7.307010e+01
7.952935e-03	5.090752e-02	7.312101e+01
7.936227e-03	5.080058e-02	7.317181e+01
7.911223e-03	5.064052e-02	7.322245e+01
7.900418e-03	5.057136e-02	7.327302e+01
7.894106e-03	5.053095e-02	7.332355e+01
7.872464e-03	5.039242e-02	7.337394e+01
7.862074e-03	5.032592e-02	7.342427e+01
7.856588e-03	5.029080e-02	7.347456e+01
7.847459e-03	5.023236e-02	7.352479e+01
7.831653e-03	5.013118e-02	7.357492e+01
7.809541e-03	4.998965e-02	7.362491e+01
7.805080e-03	4.996109e-02	7.367487e+01
7.795025e-03	4.989672e-02	7.372477e+01
7.786245e-03	4.984053e-02	7.377461e+01
7.773982e-03	4.976203e-02	7.382437e+01
7.763203e-03	4.969303e-02	7.387407e+01
7.737016e-03	4.952540e-02	7.392359e+01
7.718905e-03	4.940947e-02	7.397300e+01
7.712182e-03	4.936644e-02	7.402237e+01
7.703299e-03	4.930958e-02	7.407168e+01
7.689198e-03	4.921931e-02	7.412090e+01
7.672786e-03	4.911426e-02	7.417001e+01
7.660152e-03	4.903339e-02	7.421904e+01
7.641982e-03	4.891708e-02	7.426796e+01
7.629440e-03	4.883680e-02	7.431680e+01
7.615694e-03	4.874881e-02	7.436555e+01
7.607471e-03	4.869617e-02	7.441424e+01
7.593016e-03	4.860365e-02	7.446285e+01
7.585345e-03	4.855454e-02	7.451140e+01
7.578922e-03	4.851343e-02	7.455992e+01
7.565621e-03	4.842829e-02	7.460834e+01
7.548515e-03	4.831879e-02	7.465666e+01
7.536554e-03	4.824223e-02	7.470490e+01
7.526493e-03	4.817783e-02	7.475308e+01
7.522232e-03	4.815055e-02	7.480123e+01
7.514931e-03	4.810382e-02	7.484934e+01
7.500687e-03	4.801264e-02	7.489735e+01
7.491632e-03	4.795468e-02	7.494530e+01
7.467685e-03	4.780139e-02	7.499311e+01
7.455978e-03	4.772645e-02	7.504083e+01
7.448941e-03	4.768141e-02	7.508851e+01
7.446472e-03	4.766561e-02	7.513618e+01
7.419200e-03	4.749103e-02	7.518367e+01
7.415568e-03	4.746779e-02	7.523114e+01
7.405655e-03	4.740433e-02	7.527854e+01
7.386114e-03	4.727924e-02	7.532582e+01
7.383869e-03	4.726488e-02	7.537309e+01
7.364950e-03	4.714377e-02	7.542023e+01
7.361410e-03	4.712111e-02	7.546735e+01
7.353259e-03	4.706894e-02	7.551442e+01
7.333945e-03	4.694531e-02	7.556137e+01
7.306248e-03	4.676801e-02	7.560813e+01
7.302255e-03	4.674246e-02	7.565488e+01
7.291773e-03	4.667536e-02	7.570155e+01
7.284000e-03	4.662560e-02	7.574818e+01
7.264041e-03	4.649784e-02	7.579467e+01
7.251278e-03	4.641615e-02	7.584109e+01
7.247143e-03	4.638968e-02	7.588748e+01
7.234289e-03	4.630740e-02	7.593379e+01
7.221308e-03	4.622431e-02	7.598001e+01
7.205081e-03	4.612043e-02	7.602613e+01
7.193365e-03	4.604544e-02	7.607218e+01
7.188674e-03	4.601541e-02	7.611819e+01
7.161504e-03	4.584149e-02	7.616403e+01
7.157067e-03	4.581309e-02	7.620985e+01
7.145504e-03	4.573908e-02	7.625559e+01
7.138032e-03	4.569125e-02	7.630128e+01
7.134240e-03	4.566698e-02	7.634695e+01
7.113348e-03	4.553324e-02	7.639248e+01
7.100475e-03	4.545084e-02	7.643793e+01
7.089434e-03	4.538017e-02	7.648331e+01
7.082315e-03	4.533460e-02	7.652864e+01
7.069615e-03	4.525330e-02	7.657390e+01
7.055149e-03	4.516070e-02	7.661906e+01
7.050566e-03	4.513137e-02	7.666419e+01
7.035636e-03	4.503580e-02	7.670923e+01
7.021022e-03	4.494226e-02	7.675417e+01
7.011014e-03	4.487820e-02	7.679905e+01
7.006631e-03	4.485014e-02	7.684390e+01
6.996711e-03	4.478664e-02	7.688868e+01
6.985802e-03	4.471681e-02	7.693340e+01
6.979052e-03	4.467360e-02	7.697807e+01
6.964510e-03	4.458052e-02	7.702265e+01
6.945503e-03	4.445885e-02	7.706711e+01
6.943715e-03	4.444741e-02	7.711156e+01
6.928992e-03	4.435316e-02	7.715591e+01
6.919285e-03	4.429102e-02	7.720020e+01
6.911213e-03	4.423936e-02	7.724444e+01
6.900738e-03	4.417230e-02	7.728862e+01
6.896395e-03	4.414451e-02	7.733276e+01
6.889371e-03	4.409954e-02	7.737686e+01
6.868692e-03	4.396718e-02	7.742083e+01
6.861481e-03	4.392102e-02	7.746475e+01
6.850711e-03	4.385208e-02	7.750860e+01
6.849157e-03	4.384213e-02	7.755244e+01
6.828044e-03	4.370698e-02	7.759615e+01
6.813822e-03	4.361595e-02	7.763976e+01
6.806711e-03	4.357043e-02	7.768334e+01
6.794011e-03	4.348914e-02	7.772682e+01
6.789025e-03	4.345722e-02	7.777028e+01
6.765476e-03	4.330648e-02	7.781359e+01
6.751984e-03	4.322012e-02	7.785681e+01
6.743642e-03	4.316672e-02	7.789998e+01
6.730752e-03	4.308421e-02	7.794306e+01
6.722988e-03	4.303451e-02	7.798609e+01
6.712935e-03	4.297016e-02	7.802906e+01
6.699767e-03	4.288587e-02	7.807195e+01
6.684669e-03	4.278923e-02	7.811474e+01
6.673454e-03	4.271744e-02	7.815746e+01
6.666866e-03	4.267527e-02	7.820013e+01
6.652798e-03	4.258522e-02	7.824272e+01
6.645808e-03	4.254047e-02	7.828526e+01
6.635407e-03	4.247390e-02	7.832773e+01
6.621212e-03	4.238303e-02	7.837011e+01
6.618599e-03	4.236630e-02	7.841248e+01
6.600621e-03	4.225123e-02	7.845473e+01
6.595687e-03	4.221964e-02	7.849695e+01
6.591980e-03	4.219592e-02	7.853915e+01
6.577235e-03	4.210153e-02	7.858125e+01
6.574050e-03	4.208115e-02	7.862333e+01
6.538698e-03	4.185486e-02	7.866519e+01
6.528678e-03	4.179072e-02	7.870698e+01
6.517730e-03	4.172063e-02	7.874870e+01
6.511210e-03	4.167890e-02	7.879038e+01
6.499375e-03	4.160314e-02	7.883198e+01
6.487645e-03	4.152806e-02	7.887351e+01
6.483533e-03	4.150174e-02	7.891501e+01
6.477690e-03	4.146434e-02	7.895647e+01
6.459577e-03	4.134839e-02	7.899782e+01
6.454968e-03	4.131889e-02	7.903914e+01
6.442949e-03	4.124195e-02	7.908038e+01
6.439252e-03	4.121829e-02	7.912160e+01
6.435633e-03	4.119512e-02	7.916280e+01
6.414604e-03	4.106051e-02	7.920386e+01
6.401539e-03	4.097688e-02	7.924483e+01
6.397472e-03	4.095085e-02	7.928578e+01
6.387054e-03	4.088417e-02	7.932667e+01
6.381842e-03	4.085080e-02	7.936752e+01
6.366860e-03	4.075490e-02	7.940827e+01
6.352525e-03	4.066314e-02	7.944894e+01
6.336686e-03	4.056175e-02	7.948950e+01
6.318657e-03	4.044635e-02	7.952994e+01
6.314463e-03	4.041950e-02	7.957036e+01
6.307336e-03	4.037388e-02	7.961074e+01
6.291094e-03	4.026992e-02	7.965101e+01
6.289284e-03	4.025833e-02	7.969127e+01
6.287550e-03	4.024723e-02	7.973151e+01
6.274783e-03	4.016550e-02	7.977168e+01
6.256966e-03	4.005146e-02	7.981173e+01
6.250941e-03	4.001289e-02	7.985174e+01
6.245992e-03	3.998121e-02	7.989172e+01
6.226579e-03	3.985695e-02	7.993158e+01
6.219560e-03	3.981202e-02	7.997139e+01
6.215620e-03	3.978680e-02	8.001118e+01
6.204407e-03	3.971502e-02	8.005090e+01
6.195141e-03	3.965571e-02	8.009055e+01
6.182866e-03	3.957714e-02	8.013013e+01
6.166659e-03	3.947339e-02	8.016960e+01
6.160862e-03	3.943629e-02	8.020904e+01
6.155004e-03	3.939879e-02	8.024844e+01
6.135564e-03	3.927435e-02	8.028771e+01
6.134709e-03	3.926888e-02	8.032698e+01
6.119814e-03	3.917353e-02	8.036615e+01
6.107738e-03	3.909624e-02	8.040525e+01
6.106912e-03	3.909095e-02	8.044434e+01
6.098533e-03	3.903731e-02	8.048338e+01
6.094185e-03	3.900948e-02	8.052239e+01
6.080675e-03	3.892300e-02	8.056131e+01
6.063802e-03	3.881500e-02	8.060013e+01
6.052777e-03	3.874442e-02	8.063887e+01
6.050956e-03	3.873277e-02	8.067760e+01
6.038489e-03	3.865296e-02	8.071626e+01
6.027498e-03	3.858261e-02	8.075484e+01
6.014400e-03	3.849877e-02	8.079334e+01
6.010064e-03	3.847102e-02	8.083181e+01
6.008408e-03	3.846041e-02	8.087027e+01
5.986639e-03	3.832107e-02	8.090859e+01
5.976640e-03	3.825707e-02	8.094685e+01
5.967861e-03	3.820087e-02	8.098505e+01
5.963111e-03	3.817047e-02	8.102322e+01
5.951546e-03	3.809643e-02	8.106131e+01
5.945464e-03	3.805750e-02	8.109937e+01
5.936509e-03	3.800018e-02	8.113737e+01
5.926368e-03	3.793527e-02	8.117531e+01
5.908815e-03	3.782291e-02	8.121313e+01
5.904335e-03	3.779423e-02	8.125092e+01
5.900767e-03	3.777139e-02	8.128870e+01
5.895431e-03	3.773724e-02	8.132643e+01
5.874866e-03	3.760560e-02	8.136404e+01
5.874333e-03	3.760219e-02	8.140164e+01
5.865953e-03	3.754854e-02	8.143919e+01
5.857992e-03	3.749759e-02	8.147669e+01
5.843165e-03	3.740268e-02	8.151409e+01
5.833064e-03	3.733802e-02	8.155143e+01
5.828373e-03	3.730799e-02	8.158874e+01
5.825824e-03	3.729168e-02	8.162603e+01
5.812415e-03	3.720584e-02	8.166323e+01
5.798370e-03	3.711594e-02	8.170035e+01
5.787912e-03	3.704900e-02	8.173740e+01
5.779572e-03	3.699561e-02	8.177439e+01
5.766250e-03	3.691034e-02	8.181130e+01
5.764276e-03	3.689770e-02	8.184820e+01
5.745143e-03	3.677523e-02	8.188498e+01
5.723675e-03	3.663781e-02	8.192161e+01
5.717829e-03	3.660039e-02	8.195822e+01
5.707074e-03	3.653155e-02	8.199475e+01
5.696969e-03	3.646686e-02	8.203121e+01
5.687066e-03	3.640347e-02	8.206762e+01
5.680993e-03	3.636460e-02	8.210398e+01
5.670636e-03	3.629830e-02	8.214028e+01
5.665675e-03	3.626654e-02	8.217655e+01
5.646688e-03	3.614501e-02	8.221269e+01
5.645850e-03	3.613964e-02	8.224883e+01
5.640042e-03	3.610247e-02	8.228493e+01
5.633090e-03	3.605797e-02	8.232099e+01
5.618529e-03	3.596476e-02	8.235696e+01
5.610431e-03	3.591293e-02	8.239287e+01
5.600354e-03	3.584842e-02	8.242872e+01
5.590572e-03	3.578580e-02	8.246450e+01
5.584829e-03	3.574904e-02	8.250025e+01
5.574984e-03	3.568602e-02	8.253594e+01
5.565095e-03	3.562273e-02	8.257156e+01
5.561689e-03	3.560092e-02	8.260716e+01
5.551398e-03	3.553505e-02	8.264270e+01
5.538844e-03	3.545469e-02	8.267815e+01
5.533759e-03	3.542214e-02	8.271357e+01
5.528732e-03	3.538996e-02	8.274896e+01
5.520482e-03	3.533715e-02	8.278430e+01
5.515591e-03	3.530584e-02	8.281961e+01
5.491546e-03	3.515193e-02	8.285476e+01
5.474757e-03	3.504446e-02	8.288980e+01
5.471729e-03	3.502508e-02	8.292483e+01
5.457518e-03	3.493411e-02	8.295976e+01
5.450555e-03	3.488954e-02	8.299465e+01
5.442664e-03	3.483903e-02	8.302949e+01
5.436560e-03	3.479996e-02	8.306429e+01
5.423985e-03	3.471947e-02	8.309901e+01
5.417190e-03	3.467597e-02	8.313369e+01
5.410020e-03	3.463007e-02	8.316832e+01
5.397983e-03	3.455302e-02	8.320287e+01
5.393838e-03	3.452649e-02	8.323740e+01
5.387290e-03	3.448458e-02	8.327188e+01
5.377950e-03	3.442479e-02	8.330631e+01
5.367536e-03	3.435813e-02	8.334066e+01
5.360209e-03	3.431123e-02	8.337497e+01
5.348168e-03	3.423415e-02	8.340921e+01
5.347930e-03	3.423263e-02	8.344344e+01
5.334384e-03	3.414592e-02	8.347759e+01
5.321608e-03	3.406414e-02	8.351165e+01
5.316215e-03	3.402962e-02	8.354568e+01
5.290436e-03	3.386460e-02	8.357955e+01
5.281589e-03	3.380797e-02	8.361335e+01
5.278343e-03	3.378719e-02	8.364714e+01
5.272463e-03	3.374956e-02	8.368089e+01
5.261180e-03	3.367734e-02	8.371457e+01
5.250773e-03	3.361072e-02	8.374818e+01
5.235667e-03	3.351402e-02	8.378169e+01
5.231144e-03	3.348507e-02	8.381518e+01
5.225009e-03	3.344580e-02	8.384862e+01
5.213738e-03	3.337365e-02	8.388200e+01
5.208442e-03	3.333975e-02	8.391534e+01
5.204843e-03	3.331672e-02	8.394865e+01
5.185372e-03	3.319208e-02	8.398185e+01
5.182259e-03	3.317215e-02	8.401502e+01
5.175657e-03	3.312989e-02	8.404815e+01
5.173317e-03	3.311491e-02	8.408126e+01
5.157834e-03	3.301581e-02	8.411428e+01
5.151537e-03	3.297550e-02	8.414725e+01
5.138432e-03	3.289161e-02	8.418015e+01
5.132773e-03	3.285539e-02	8.421300e+01
5.117445e-03	3.275727e-02	8.424576e+01
5.110700e-03	3.271409e-02	8.427847e+01
5.105964e-03	3.268378e-02	8.431116e+01
5.097835e-03	3.263175e-02	8.434379e+01
5.088972e-03	3.257501e-02	8.437636e+01
5.081755e-03	3.252882e-02	8.440889e+01
5.076036e-03	3.249221e-02	8.444138e+01
5.065638e-03	3.242565e-02	8.447381e+01
5.059999e-03	3.238956e-02	8.450620e+01
5.052913e-03	3.234419e-02	8.453854e+01
5.043249e-03	3.228233e-02	8.457083e+01
5.026017e-03	3.217203e-02	8.460300e+01
5.020200e-03	3.213480e-02	8.463513e+01
5.015470e-03	3.210452e-02	8.466724e+01
4.996419e-03	3.198257e-02	8.469922e+01
4.992659e-03	3.195851e-02	8.473118e+01
4.988650e-03	3.193284e-02	8.476311e+01
4.981576e-03	3.188756e-02	8.479500e+01
4.977968e-03	3.186447e-02	8.482686e+01
4.970961e-03	3.181961e-02	8.485868e+01
4.960470e-03	3.175246e-02	8.489044e+01
4.952154e-03	3.169923e-02	8.492213e+01
4.933930e-03	3.158258e-02	8.495372e+01
4.932781e-03	3.157522e-02	8.498529e+01
4.924774e-03	3.152396e-02	8.501682e+01
4.916102e-03	3.146845e-02	8.504828e+01
4.911732e-03	3.144048e-02	8.507972e+01
4.902187e-03	3.137938e-02	8.511110e+01
4.885286e-03	3.127120e-02	8.514238e+01
4.879636e-03	3.123503e-02	8.517361e+01
4.877631e-03	3.122220e-02	8.520483e+01
4.870502e-03	3.117656e-02	8.523601e+01
4.862494e-03	3.112530e-02	8.526713e+01
4.850837e-03	3.105069e-02	8.529819e+01
4.845255e-03	3.101495e-02	8.532920e+01
4.833478e-03	3.093957e-02	8.536014e+01
4.830132e-03	3.091815e-02	8.539106e+01
4.826721e-03	3.089632e-02	8.542195e+01
4.821268e-03	3.086141e-02	8.545282e+01
4.813700e-03	3.081297e-02	8.548363e+01
4.802554e-03	3.074162e-02	8.551437e+01
4.787612e-03	3.064598e-02	8.554502e+01
4.783483e-03	3.061955e-02	8.557564e+01
4.775353e-03	3.056751e-02	8.560620e+01
4.774485e-03	3.056195e-02	8.563677e+01
4.767578e-03	3.051774e-02	8.566728e+01
4.757826e-03	3.045532e-02	8.569774e+01
4.750684e-03	3.040960e-02	8.572815e+01
4.745119e-03	3.037398e-02	8.575852e+01
4.735938e-03	3.031521e-02	8.578884e+01
4.728967e-03	3.027058e-02	8.581911e+01
4.722089e-03	3.022656e-02	8.584933e+01
4.712531e-03	3.016538e-02	8.587950e+01
4.700891e-03	3.009087e-02	8.590959e+01
4.698169e-03	3.007345e-02	8.593966e+01
4.681542e-03	2.996701e-02	8.596963e+01
4.674828e-03	2.992403e-02	8.599956e+01
4.660495e-03	2.983229e-02	8.602939e+01
4.654663e-03	2.979496e-02	8.605918e+01
4.650645e-03	2.976924e-02	8.608895e+01
4.642721e-03	2.971852e-02	8.611867e+01
4.639985e-03	2.970100e-02	8.614837e+01
4.625642e-03	2.960919e-02	8.617798e+01
4.619116e-03	2.956742e-02	8.620755e+01
4.614555e-03	2.953822e-02	8.623709e+01
4.610619e-03	2.951303e-02	8.626660e+01
4.600981e-03	2.945133e-02	8.629605e+01
4.585145e-03	2.934997e-02	8.632540e+01
4.581096e-03	2.932405e-02	8.635472e+01
4.575450e-03	2.928790e-02	8.638401e+01
4.566729e-03	2.923208e-02	8.641324e+01
4.558571e-03	2.917987e-02	8.644242e+01
4.550193e-03	2.912624e-02	8.647155e+01
4.546831e-03	2.910471e-02	8.650066e+01
4.537305e-03	2.904374e-02	8.652970e+01
4.529607e-03	2.899446e-02	8.655869e+01
4.524185e-03	2.895976e-02	8.658765e+01
4.521315e-03	2.894138e-02	8.661659e+01
4.509691e-03	2.886698e-02	8.664546e+01
4.507456e-03	2.885267e-02	8.667431e+01
4.499390e-03	2.880104e-02	8.670312e+01
4.486704e-03	2.871983e-02	8.673183e+01
4.471868e-03	2.862487e-02	8.676046e+01
4.462474e-03	2.856474e-02	8.678902e+01
4.457832e-03	2.853502e-02	8.681756e+01
4.452211e-03	2.849904e-02	8.684606e+01
4.439939e-03	2.842049e-02	8.687448e+01
4.436472e-03	2.839830e-02	8.690288e+01
4.432530e-03	2.837306e-02	8.693125e+01
4.415916e-03	2.826672e-02	8.695952e+01
4.414274e-03	2.825620e-02	8.698777e+01
4.408075e-03	2.821653e-02	8.701599e+01
4.405739e-03	2.820157e-02	8.704419e+01
4.401889e-03	2.817693e-02	8.707237e+01
4.391951e-03	2.811331e-02	8.710048e+01
4.381464e-03	2.804618e-02	8.712853e+01
4.368599e-03	2.796383e-02	8.715649e+01
4.367967e-03	2.795979e-02	8.718445e+01
4.364753e-03	2.793922e-02	8.721239e+01
4.352201e-03	2.785887e-02	8.724025e+01
4.345442e-03	2.781560e-02	8.726807e+01
4.342499e-03	2.779677e-02	8.729586e+01
4.329337e-03	2.771252e-02	8.732357e+01
4.324651e-03	2.768252e-02	8.735126e+01
4.313962e-03	2.761410e-02	8.737887e+01
4.311233e-03	2.759663e-02	8.740647e+01
4.304632e-03	2.755437e-02	8.743402e+01
4.298634e-03	2.751598e-02	8.746154e+01
4.280563e-03	2.740030e-02	8.748894e+01
4.277619e-03	2.738146e-02	8.751632e+01
4.276677e-03	2.737543e-02	8.754370e+01
4.272116e-03	2.734624e-02	8.757104e+01
4.266067e-03	2.730752e-02	8.759835e+01
4.253499e-03	2.722707e-02	8.762558e+01
4.244822e-03	2.717153e-02	8.765275e+01
4.241265e-03	2.714876e-02	8.767990e+01
4.234616e-03	2.710619e-02	8.770700e+01
4.230065e-03	2.707706e-02	8.773408e+01
4.219908e-03	2.701205e-02	8.776109e+01
4.216409e-03	2.698965e-02	8.778808e+01
4.213088e-03	2.696840e-02	8.781505e+01
4.195835e-03	2.685796e-02	8.784191e+01
4.187081e-03	2.680192e-02	8.786871e+01
4.183179e-03	2.677695e-02	8.789549e+01
4.174631e-03	2.672222e-02	8.792221e+01
4.171359e-03	2.670128e-02	8.794891e+01
4.160059e-03	2.662895e-02	8.797554e+01
4.157195e-03	2.661061e-02	8.800215e+01
4.148847e-03	2.655718e-02	8.802871e+01
4.142961e-03	2.651951e-02	8.805523e+01
4.128280e-03	2.642553e-02	8.808165e+01
4.124436e-03	2.640092e-02	8.810805e+01
4.120537e-03	2.637596e-02	8.813443e+01
4.114552e-03	2.633765e-02	8.816077e+01
4.107491e-03	2.629246e-02	8.818706e+01
4.103531e-03	2.626711e-02	8.821333e+01
4.094975e-03	2.621234e-02	8.823954e+01
4.089349e-03	2.617633e-02	8.826571e+01
4.073687e-03	2.607608e-02	8.829179e+01
4.070396e-03	2.605501e-02	8.831785e+01
4.063900e-03	2.601342e-02	8.834386e+01
4.047969e-03	2.591145e-02	8.836977e+01
4.044776e-03	2.589101e-02	8.839566e+01
4.042993e-03	2.587960e-02	8.842154e+01
4.036758e-03	2.583969e-02	8.844738e+01
4.025061e-03	2.576481e-02	8.847315e+01
4.021934e-03	2.574479e-02	8.849889e+01
4.018227e-03	2.572107e-02	8.852461e+01
4.002420e-03	2.561989e-02	8.855023e+01
3.991617e-03	2.555074e-02	8.857578e+01
3.987596e-03	2.552499e-02	8.860131e+01
3.982807e-03	2.549434e-02	8.862680e+01
3.971447e-03	2.542162e-02	8.865222e+01
3.963374e-03	2.536995e-02	8.867759e+01
3.962518e-03	2.536447e-02	8.870296e+01
3.953380e-03	2.530597e-02	8.872826e+01
3.945621e-03	2.525631e-02	8.875352e+01
3.936878e-03	2.520035e-02	8.877872e+01
3.932944e-03	2.517516e-02	8.880390e+01
3.917427e-03	2.507584e-02	8.882897e+01
3.914177e-03	2.505503e-02	8.885403e+01
3.906613e-03	2.500662e-02	8.887903e+01
3.905159e-03	2.499731e-02	8.890403e+01
3.897317e-03	2.494711e-02	8.892898e+01
3.890153e-03	2.490126e-02	8.895388e+01
3.880682e-03	2.484063e-02	8.897872e+01
3.876345e-03	2.481287e-02	8.900353e+01
3.874315e-03	2.479987e-02	8.902833e+01
3.860586e-03	2.471200e-02	8.905304e+01
3.854317e-03	2.467187e-02	8.907772e+01
3.848426e-03	2.463416e-02	8.910235e+01
3.842177e-03	2.459416e-02	8.912694e+01
3.836163e-03	2.455566e-02	8.915150e+01
3.827323e-03	2.449907e-02	8.917600e+01
3.821790e-03	2.446365e-02	8.920046e+01
3.814352e-03	2.441604e-02	8.922488e+01
3.809093e-03	2.438238e-02	8.924926e+01
3.803458e-03	2.434631e-02	8.927361e+01
3.794948e-03	2.429184e-02	8.929790e+01
3.787132e-03	2.424181e-02	8.932214e+01
3.785307e-03	2.423012e-02	8.934637e+01
3.775456e-03	2.416707e-02	8.937054e+01
3.771827e-03	2.414384e-02	8.939468e+01
3.760957e-03	2.407426e-02	8.941876e+01
3.754878e-03	2.403535e-02	8.944279e+01
3.752743e-03	2.402168e-02	8.946681e+01
3.735609e-03	2.391200e-02	8.949073e+01
3.734647e-03	2.390585e-02	8.951463e+01
3.729057e-03	2.387006e-02	8.953850e+01
3.724825e-03	2.384297e-02	8.956234e+01
3.720005e-03	2.381212e-02	8.958616e+01
3.712277e-03	2.376266e-02	8.960992e+01
3.703944e-03	2.370931e-02	8.963363e+01
3.699893e-03	2.368338e-02	8.965731e+01
3.695798e-03	2.365717e-02	8.968097e+01
3.689213e-03	2.361501e-02	8.970458e+01
3.685327e-03	2.359014e-02	8.972817e+01
3.679619e-03	2.355361e-02	8.975173e+01
3.667152e-03	2.347380e-02	8.977520e+01
3.660849e-03	2.343346e-02	8.979863e+01
3.656498e-03	2.340561e-02	8.982204e+01
3.651442e-03	2.337324e-02	8.984541e+01
3.642735e-03	2.331750e-02	8.986873e+01
3.633809e-03	2.326037e-02	8.989199e+01
3.630422e-03	2.323869e-02	8.991523e+01
3.621068e-03	2.317881e-02	8.993841e+01
3.616891e-03	2.315208e-02	8.996156e+01
3.608735e-03	2.309987e-02	8.998466e+01
3.599620e-03	2.304152e-02	9.000770e+01
3.589869e-03	2.297911e-02	9.003068e+01
3.587712e-03	2.296530e-02	9.005365e+01
3.572637e-03	2.286880e-02	9.007652e+01
3.567902e-03	2.283849e-02	9.009935e+01
3.562234e-03	2.280221e-02	9.012216e+01
3.557679e-03	2.277306e-02	9.014493e+01
3.547200e-03	2.270598e-02	9.016764e+01
3.545831e-03	2.269721e-02	9.019033e+01
3.543279e-03	2.268088e-02	9.021301e+01
3.536763e-03	2.263917e-02	9.023565e+01
3.525953e-03	2.256997e-02	9.025822e+01
3.521846e-03	2.254369e-02	9.028077e+01
3.519150e-03	2.252642e-02	9.030329e+01
3.506761e-03	2.244712e-02	9.032574e+01
3.502213e-03	2.241801e-02	9.034816e+01
3.499924e-03	2.240336e-02	9.037056e+01
3.492725e-03	2.235728e-02	9.039292e+01
3.485779e-03	2.231282e-02	9.041523e+01
3.474047e-03	2.223772e-02	9.043747e+01
3.471158e-03	2.221922e-02	9.045969e+01
3.465669e-03	2.218409e-02	9.048187e+01
3.457610e-03	2.213250e-02	9.050400e+01
3.452516e-03	2.209990e-02	9.052610e+01
3.444448e-03	2.204825e-02	9.054815e+01
3.435077e-03	2.198827e-02	9.057014e+01
3.430496e-03	2.195894e-02	9.059210e+01
3.425064e-03	2.192418e-02	9.061402e+01
3.418885e-03	2.188462e-02	9.063591e+01
3.410563e-03	2.183135e-02	9.065774e+01
3.404833e-03	2.179467e-02	9.067953e+01
3.401704e-03	2.177465e-02	9.070131e+01
3.397079e-03	2.174504e-02	9.072305e+01
3.387372e-03	2.168291e-02	9.074474e+01
3.383274e-03	2.165667e-02	9.076639e+01
3.375895e-03	2.160944e-02	9.078800e+01
3.371864e-03	2.158363e-02	9.080959e+01
3.371541e-03	2.158157e-02	9.083117e+01
3.356433e-03	2.148486e-02	9.085265e+01
3.353325e-03	2.146497e-02	9.087412e+01
3.346001e-03	2.141809e-02	9.089554e+01
3.339175e-03	2.137439e-02	9.091691e+01
3.332710e-03	2.133300e-02	9.093824e+01
3.328415e-03	2.130551e-02	9.095955e+01
3.324701e-03	2.128174e-02	9.098083e+01
3.317855e-03	2.123792e-02	9.100207e+01
3.313315e-03	2.120886e-02	9.102328e+01
3.311257e-03	2.119568e-02	9.104447e+01
3.302273e-03	2.113818e-02	9.106561e+01
3.291762e-03	2.107089e-02	9.108668e+01
3.289062e-03	2.105361e-02	9.110774e+01
3.279690e-03	2.099362e-02	9.112873e+01
3.268564e-03	2.092240e-02	9.114965e+01
3.261825e-03	2.087926e-02	9.117053e+01
3.254524e-03	2.083253e-02	9.119136e+01
3.245567e-03	2.077519e-02	9.121214e+01
3.244554e-03	2.076871e-02	9.123291e+01
3.238863e-03	2.073229e-02	9.125364e+01
3.234101e-03	2.070180e-02	9.127434e+01
